payload_timestamp,raw_attitude_pitch,raw_attitude_pitch_rate,raw_attitude_roll,raw_attitude_roll_rate,raw_attitude_yaw,raw_attitude_yaw_rate,raw_barometer_height_m,raw_barometer_raw_alt_m,raw_barometer_raw_press_hpa,raw_barometer_raw_temp_c,raw_compass_addr,raw_compass_bus,raw_compass_incoming_heading_deg,raw_compass_incoming_x_mg,raw_compass_incoming_y_mg,raw_compass_incoming_z_mg,raw_compass_outgoing_time_boot_ms,raw_compass_outgoing_x_mg,raw_compass_outgoing_y_mg,raw_compass_outgoing_z_mg,raw_gps_input_alt_m,raw_gps_input_fix_type,raw_gps_input_lat,raw_gps_input_lon,raw_imu_ax,raw_imu_ay,raw_imu_az,raw_imu_gx,raw_imu_gy,raw_imu_gz,raw_optical_flow_dist_cm,raw_optical_flow_dist_mm,raw_optical_flow_dist_ok,raw_optical_flow_flow_ok,raw_optical_flow_flow_q,raw_optical_flow_flow_vx,raw_optical_flow_flow_vy,raw_optical_flow_precision,raw_optical_flow_speed_x,raw_optical_flow_speed_y,raw_optical_flow_strength,raw_optical_flow_time_ms,raw_optical_flow_ts,raw_raw_dx_px,raw_raw_dy_px,raw_raw_flow_mad_px,raw_raw_inlier_ratio,raw_raw_inliers,server_timestamp_iso,server_ts,syn_altitude_offset_m,syn_calibration_tuning_alt_offset_m,syn_calibration_tuning_lat_scale,syn_calibration_tuning_lon_scale,syn_camera_dx,syn_camera_dy,syn_camera_dz,syn_camera_vx,syn_camera_vy,syn_camera_vz,syn_camera_x,syn_camera_y,syn_camera_z,syn_drift_m,syn_final_altitude_offset_m,syn_fused_vx,syn_fused_vy,syn_fused_vz,syn_fused_x,syn_fused_y,syn_fused_z,syn_gps_fix_type,syn_gps_ll_from_fused_alt_m,syn_gps_ll_from_fused_lat,syn_gps_ll_from_fused_lon,syn_gps_local_x,syn_gps_local_y,syn_gps_local_z,syn_gps_origin_alt_m,syn_gps_origin_lat,syn_gps_origin_lon,syn_gps_output_format,syn_heading_deg,syn_heading_source,syn_mode,syn_odom_ned_x,syn_odom_ned_y,syn_odom_ned_z,syn_optical_altitude_offset_m,syn_outputs_gps_mavlink,syn_outputs_gps_passthrough,syn_outputs_gps_port_alt_m,syn_outputs_gps_port_heading_deg,syn_outputs_gps_port_lat,syn_outputs_gps_port_lon,syn_outputs_gps_port_nmea_gga_hex,syn_outputs_gps_port_nmea_rmc_hex,syn_outputs_gps_port_nmea_sats,syn_outputs_gps_port_speed_mps,syn_outputs_gps_port_time_s,syn_outputs_gps_port_ubx_dop_hex,syn_outputs_gps_port_ubx_posllh_hex,syn_outputs_gps_port_ubx_pvt_hex,syn_outputs_gps_port_ubx_sats,syn_outputs_gps_port_ubx_sol_hex,syn_outputs_gps_port_ubx_status_hex,syn_outputs_gps_port_ubx_velned_hex,syn_outputs_gps_port_vx_enu,syn_outputs_gps_port_vy_enu,syn_outputs_odometry,syn_outputs_optical_flow_gps_port_alt_m,syn_outputs_optical_flow_gps_port_calibration_alt_offset_m,syn_outputs_optical_flow_gps_port_calibration_lat_scale,syn_outputs_optical_flow_gps_port_calibration_lon_scale,syn_outputs_optical_flow_gps_port_calibration_x_out_m,syn_outputs_optical_flow_gps_port_calibration_y_out_m,syn_outputs_optical_flow_gps_port_calibration_z_out_m,syn_outputs_optical_flow_gps_port_heading_deg,syn_outputs_optical_flow_gps_port_lat,syn_outputs_optical_flow_gps_port_lon,syn_outputs_optical_flow_gps_port_nmea_gga_hex,syn_outputs_optical_flow_gps_port_nmea_rmc_hex,syn_outputs_optical_flow_gps_port_nmea_sats,syn_outputs_optical_flow_gps_port_optical_flow_dist_ok,syn_outputs_optical_flow_gps_port_optical_flow_distance_mm,syn_outputs_optical_flow_gps_port_optical_flow_dt_s,syn_outputs_optical_flow_gps_port_optical_flow_flow_ok,syn_outputs_optical_flow_gps_port_optical_flow_flow_quality,syn_outputs_optical_flow_gps_port_optical_flow_flow_vx,syn_outputs_optical_flow_gps_port_optical_flow_flow_vy,syn_outputs_optical_flow_gps_port_optical_flow_speed_x_mps_raw,syn_outputs_optical_flow_gps_port_optical_flow_speed_x_mps_used,syn_outputs_optical_flow_gps_port_optical_flow_speed_y_mps_raw,syn_outputs_optical_flow_gps_port_optical_flow_speed_y_mps_used,syn_outputs_optical_flow_gps_port_optical_flow_time_ms,syn_outputs_optical_flow_gps_port_optical_flow_x_m,syn_outputs_optical_flow_gps_port_optical_flow_y_m,syn_outputs_optical_flow_gps_port_optical_flow_z_m,syn_outputs_optical_flow_gps_port_speed_mps,syn_outputs_optical_flow_gps_port_time_s,syn_outputs_optical_flow_gps_port_ubx_dop_hex,syn_outputs_optical_flow_gps_port_ubx_posllh_hex,syn_outputs_optical_flow_gps_port_ubx_pvt_hex,syn_outputs_optical_flow_gps_port_ubx_sats,syn_outputs_optical_flow_gps_port_ubx_sol_hex,syn_outputs_optical_flow_gps_port_ubx_status_hex,syn_outputs_optical_flow_gps_port_ubx_velned_hex,syn_outputs_optical_flow_gps_port_vx_enu,syn_outputs_optical_flow_gps_port_vy_enu,syn_outputs_optical_flow_mavlink,syn_source,syn_timestamp,syn_vio_mode,payload_json
1772696688.5064595,1.3647648096084595,0.00044993218034505844,0.9160372018814087,0.0005274531431496143,1.1435190439224243,0.00030133884865790606,-0.006766204534983444,922.6367695154702,912.0444946289062,29.346542358398438,12.0,1.0,246.86706602131918,-111.86554621848738,-262.98850574712645,-118.67867867867868,3170162554.0,-111.0,-262.0,-118.0,,,,,9.836069949999999,-1.5984839499999999,-1.22583125,0.0,0.001,0.0,148.7,1487,1,1,131,0,0,15,0.0,0.0,7,7167678,2026-03-05 13:14:48.502,0.0059356689453125,-0.0088043212890625,0.0,1.0,274.0,2026-03-05T07:44:48Z,1772696688.9981246,-0.141,0.0,1.0,1.0,-1.1474842895981096e-07,1.7020525323858848e-07,0.0,5.602977182707435e-08,2.8789765736677157e-07,0.3505432638966148,9.942677640046927e-06,-1.597044170275619e-05,-0.006766204534983444,,0.0,,,,9.942677640046927e-06,-1.597044170275619e-05,-0.14776620453498343,,-0.14776620453498343,8.999999999856534,56.00000000009043,,,,,9.0,56.0,ubx,246.86674991372087,compass,optical_flow_gps_port,-1.597044170275619e-05,9.942677640046927e-06,0.14776620453498343,922.6435357200052,,,924.1305357200051,246.86706602131918,9.0,56.0,,,,0.0,1772696688.5064595,B5 62 01 04 12 00 7A 43 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 BB C3,B5 62 01 02 1C 00 7A 43 43 16 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 39 52,B5 62 01 07 58 00 7A 43 43 16 EA 07 03 05 07 2C 30 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 72 B0 78 01 00 00 00 00 C8 84,13,B5 62 01 06 30 00 7A 43 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 83 33,B5 62 01 03 10 00 7A 43 43 16 03 01 00 07 00 00 00 00 00 00 00 00 35 30,B5 62 01 12 24 00 7A 43 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 32 00 00 00 88 13 00 00 B5 D5,0.0,0.0,,924.1305357200051,0.0,1.0,1.0,0.0,0.0,924.1305357200051,246.86706602131918,9.0,56.0,,,,1,1487,0.64,1,131,0,0,0.0,0.0,0.0,0.0,7167678,0.0,0.0,924.1305357200051,0.0,1772696688.5064595,B5 62 01 04 12 00 7A 43 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 BB C3,B5 62 01 02 1C 00 7A 43 43 16 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 39 52,B5 62 01 07 58 00 7A 43 43 16 EA 07 03 05 07 2C 30 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 72 B0 78 01 00 00 00 00 C8 84,13,B5 62 01 06 30 00 7A 43 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 83 33,B5 62 01 03 10 00 7A 43 43 16 03 01 00 07 00 00 00 00 00 00 00 00 35 30,B5 62 01 12 24 00 7A 43 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 32 00 00 00 88 13 00 00 B5 D5,0.0,0.0,,odometry,1772696688.5064595,vo,"{""timestamp"":1772696688.5064595,""mode"":""optical_flow_gps_port"",""gps_output_format"":""ubx"",""calibration_tuning"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0},""altitude_offset_m"":-0.141,""optical_altitude_offset_m"":922.6435357200052,""final_altitude_offset_m"":0.0,""heading"":{""deg"":246.86674991372087,""source"":""compass""},""vio_mode"":""vo"",""source"":""odometry"",""drift_m"":null,""camera"":{""x"":9.942677640046927e-06,""y"":-1.597044170275619e-05,""z"":-0.006766204534983444,""dx"":-1.1474842895981096e-07,""dy"":1.7020525323858848e-07,""dz"":0.0,""vx"":5.602977182707435e-08,""vy"":2.8789765736677157e-07,""vz"":0.3505432638966148},""raw"":{""dx_px"":0.0059356689453125,""dy_px"":-0.0088043212890625,""inliers"":274.0,""inlier_ratio"":1.0,""flow_mad_px"":0.0},""sensors"":{""imu"":{""ax"":9.836069949999999,""ay"":-1.5984839499999999,""az"":-1.22583125,""gx"":0.0,""gy"":0.001,""gz"":0.0},""attitude"":{""roll"":0.9160372018814087,""pitch"":1.3647648096084595,""yaw"":1.1435190439224243,""roll_rate"":0.0005274531431496143,""pitch_rate"":0.00044993218034505844,""yaw_rate"":0.00030133884865790606},""barometer"":{""height_m"":-0.006766204534983444,""raw_press_hpa"":912.0444946289062,""raw_temp_c"":29.346542358398438,""raw_alt_m"":922.6367695154702},""gps_input"":{""lat"":null,""lon"":null,""alt_m"":null,""fix_type"":null},""optical_flow"":{""ts"":""2026-03-05 13:14:48.502"",""time_ms"":7167678,""dist_mm"":1487,""dist_cm"":148.7,""dist_ok"":1,""strength"":7,""precision"":15,""flow_vx"":0,""flow_vy"":0,""flow_q"":131,""flow_ok"":1,""speed_x"":0.0,""speed_y"":0.0}},""compass"":{""bus"":1.0,""addr"":12.0,""incoming"":{""heading_deg"":246.86706602131918,""x_mg"":-111.86554621848738,""y_mg"":-262.98850574712645,""z_mg"":-118.67867867867868},""outgoing"":{""time_boot_ms"":3170162554.0,""x_mg"":-111.0,""y_mg"":-262.0,""z_mg"":-118.0}},""fused"":{""x"":9.942677640046927e-06,""y"":-1.597044170275619e-05,""z"":-0.14776620453498343,""vx"":null,""vy"":null,""vz"":null},""gps"":{""local"":{""x"":null,""y"":null,""z"":null},""origin"":{""lat"":9.0,""lon"":56.0,""alt_m"":null},""fix_type"":null},""odom_ned"":{""x"":-1.597044170275619e-05,""y"":9.942677640046927e-06,""z"":0.14776620453498343},""gps_ll_from_fused"":{""lat"":8.999999999856534,""lon"":56.00000000009043,""alt_m"":-0.14776620453498343},""outputs"":{""odometry"":null,""gps_mavlink"":null,""gps_port"":{""time_s"":1772696688.5064595,""lat"":9.0,""lon"":56.0,""alt_m"":924.1305357200051,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.86706602131918,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 7A 43 43 16 EA 07 03 05 07 2C 30 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 72 B0 78 01 00 00 00 00 C8 84"",""posllh_hex"":""B5 62 01 02 1C 00 7A 43 43 16 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 39 52"",""velned_hex"":""B5 62 01 12 24 00 7A 43 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 32 00 00 00 88 13 00 00 B5 D5"",""sol_hex"":""B5 62 01 06 30 00 7A 43 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 83 33"",""status_hex"":""B5 62 01 03 10 00 7A 43 43 16 03 01 00 07 00 00 00 00 00 00 00 00 35 30"",""dop_hex"":""B5 62 01 04 12 00 7A 43 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 BB C3"",""sats"":13}},""gps_passthrough"":null,""optical_flow_mavlink"":null,""optical_flow_gps_port"":{""time_s"":1772696688.5064595,""lat"":9.0,""lon"":56.0,""alt_m"":924.1305357200051,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.86706602131918,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 7A 43 43 16 EA 07 03 05 07 2C 30 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 72 B0 78 01 00 00 00 00 C8 84"",""posllh_hex"":""B5 62 01 02 1C 00 7A 43 43 16 00 EC 60 21 80 4A 5D 05 E2 19 0E 00 E2 19 0E 00 F4 01 00 00 64 00 00 00 39 52"",""velned_hex"":""B5 62 01 12 24 00 7A 43 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 72 B0 78 01 32 00 00 00 88 13 00 00 B5 D5"",""sol_hex"":""B5 62 01 06 30 00 7A 43 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 83 33"",""status_hex"":""B5 62 01 03 10 00 7A 43 43 16 03 01 00 07 00 00 00 00 00 00 00 00 35 30"",""dop_hex"":""B5 62 01 04 12 00 7A 43 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 BB C3"",""sats"":13},""optical_flow"":{""time_ms"":7167678,""distance_mm"":1487,""flow_vx"":0,""flow_vy"":0,""flow_quality"":131,""flow_ok"":1,""dist_ok"":1,""speed_x_mps_raw"":0.0,""speed_y_mps_raw"":0.0,""speed_x_mps_used"":0.0,""speed_y_mps_used"":0.0,""x_m"":0.0,""y_m"":0.0,""z_m"":924.1305357200051,""dt_s"":0.64},""calibration"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0,""x_out_m"":0.0,""y_out_m"":0.0,""z_out_m"":924.1305357200051}}}}"
1772696689.2948864,1.3647555112838745,4.910072311758995e-05,0.9160915613174438,-8.815819455776364e-05,1.143481731414795,0.00014964374713599682,-0.17705369198222343,922.4664820280229,912.0625610351562,29.34708595275879,12.0,1.0,246.88927476108438,-110.70028011204481,-261.9259259259259,-119.51151151151151,3170163342.0,-110.0,-261.0,-119.0,,,,,9.836069949999999,-1.5984839499999999,-1.22583125,0.0,0.001,0.001,157.2,1572,1,1,133,0,0,15,0.0,0.0,7,7168528,2026-03-05 13:14:49.255,-0.0204620361328125,0.008043289184570312,0.0,1.0,274.0,2026-03-05T07:44:49Z,1772696689.6367223,-0.141,0.0,1.0,1.0,1.0351082979394602e-05,-4.0688401308824605e-06,0.0,5.63427840181827e-06,-1.293262029107264e-05,-0.21598386941914471,1.4384894159290558e-05,-2.616686711822171e-05,-0.17705369198222343,,0.0,,,,1.4384894159290558e-05,-2.616686711822171e-05,-0.31805369198222344,,-0.31805369198222344,8.999999999764938,56.00000000013083,,,,,9.0,56.0,ubx,246.87463361029808,compass,optical_flow_gps_port,-2.616686711822171e-05,1.4384894159290558e-05,0.31805369198222344,922.6435357200052,,,924.2155357200052,246.88927476108438,9.0,56.0,,,,0.0,1772696689.2948864,B5 62 01 04 12 00 2F 46 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 73 B0,B5 62 01 02 1C 00 2F 46 43 16 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 9D D5,B5 62 01 07 58 00 2F 46 43 16 EA 07 03 05 07 2C 31 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 1F B9 78 01 00 00 00 00 99 03,13,B5 62 01 06 30 00 2F 46 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 3B B0,B5 62 01 03 10 00 2F 46 43 16 03 01 00 07 00 00 00 00 00 00 00 00 ED AD,B5 62 01 12 24 00 2F 46 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 32 00 00 00 88 13 00 00 23 31,0.0,0.0,,924.2155357200052,0.0,1.0,1.0,0.0,0.0,924.2155357200052,246.88927476108438,9.0,56.0,,,,1,1572,0.85,1,133,0,0,0.0,0.0,0.0,0.0,7168528,0.0,0.0,924.2155357200052,0.0,1772696689.2948864,B5 62 01 04 12 00 2F 46 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 73 B0,B5 62 01 02 1C 00 2F 46 43 16 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 9D D5,B5 62 01 07 58 00 2F 46 43 16 EA 07 03 05 07 2C 31 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 1F B9 78 01 00 00 00 00 99 03,13,B5 62 01 06 30 00 2F 46 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 3B B0,B5 62 01 03 10 00 2F 46 43 16 03 01 00 07 00 00 00 00 00 00 00 00 ED AD,B5 62 01 12 24 00 2F 46 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 32 00 00 00 88 13 00 00 23 31,0.0,0.0,,odometry,1772696689.2948864,vo,"{""timestamp"":1772696689.2948864,""mode"":""optical_flow_gps_port"",""gps_output_format"":""ubx"",""calibration_tuning"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0},""altitude_offset_m"":-0.141,""optical_altitude_offset_m"":922.6435357200052,""final_altitude_offset_m"":0.0,""heading"":{""deg"":246.87463361029808,""source"":""compass""},""vio_mode"":""vo"",""source"":""odometry"",""drift_m"":null,""camera"":{""x"":1.4384894159290558e-05,""y"":-2.616686711822171e-05,""z"":-0.17705369198222343,""dx"":1.0351082979394602e-05,""dy"":-4.0688401308824605e-06,""dz"":0.0,""vx"":5.63427840181827e-06,""vy"":-1.293262029107264e-05,""vz"":-0.21598386941914471},""raw"":{""dx_px"":-0.0204620361328125,""dy_px"":0.008043289184570312,""inliers"":274.0,""inlier_ratio"":1.0,""flow_mad_px"":0.0},""sensors"":{""imu"":{""ax"":9.836069949999999,""ay"":-1.5984839499999999,""az"":-1.22583125,""gx"":0.0,""gy"":0.001,""gz"":0.001},""attitude"":{""roll"":0.9160915613174438,""pitch"":1.3647555112838745,""yaw"":1.143481731414795,""roll_rate"":-8.815819455776364e-05,""pitch_rate"":4.910072311758995e-05,""yaw_rate"":0.00014964374713599682},""barometer"":{""height_m"":-0.17705369198222343,""raw_press_hpa"":912.0625610351562,""raw_temp_c"":29.34708595275879,""raw_alt_m"":922.4664820280229},""gps_input"":{""lat"":null,""lon"":null,""alt_m"":null,""fix_type"":null},""optical_flow"":{""ts"":""2026-03-05 13:14:49.255"",""time_ms"":7168528,""dist_mm"":1572,""dist_cm"":157.2,""dist_ok"":1,""strength"":7,""precision"":15,""flow_vx"":0,""flow_vy"":0,""flow_q"":133,""flow_ok"":1,""speed_x"":0.0,""speed_y"":0.0}},""compass"":{""bus"":1.0,""addr"":12.0,""incoming"":{""heading_deg"":246.88927476108438,""x_mg"":-110.70028011204481,""y_mg"":-261.9259259259259,""z_mg"":-119.51151151151151},""outgoing"":{""time_boot_ms"":3170163342.0,""x_mg"":-110.0,""y_mg"":-261.0,""z_mg"":-119.0}},""fused"":{""x"":1.4384894159290558e-05,""y"":-2.616686711822171e-05,""z"":-0.31805369198222344,""vx"":null,""vy"":null,""vz"":null},""gps"":{""local"":{""x"":null,""y"":null,""z"":null},""origin"":{""lat"":9.0,""lon"":56.0,""alt_m"":null},""fix_type"":null},""odom_ned"":{""x"":-2.616686711822171e-05,""y"":1.4384894159290558e-05,""z"":0.31805369198222344},""gps_ll_from_fused"":{""lat"":8.999999999764938,""lon"":56.00000000013083,""alt_m"":-0.31805369198222344},""outputs"":{""odometry"":null,""gps_mavlink"":null,""gps_port"":{""time_s"":1772696689.2948864,""lat"":9.0,""lon"":56.0,""alt_m"":924.2155357200052,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.88927476108438,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 2F 46 43 16 EA 07 03 05 07 2C 31 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 1F B9 78 01 00 00 00 00 99 03"",""posllh_hex"":""B5 62 01 02 1C 00 2F 46 43 16 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 9D D5"",""velned_hex"":""B5 62 01 12 24 00 2F 46 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 32 00 00 00 88 13 00 00 23 31"",""sol_hex"":""B5 62 01 06 30 00 2F 46 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 3B B0"",""status_hex"":""B5 62 01 03 10 00 2F 46 43 16 03 01 00 07 00 00 00 00 00 00 00 00 ED AD"",""dop_hex"":""B5 62 01 04 12 00 2F 46 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 73 B0"",""sats"":13}},""gps_passthrough"":null,""optical_flow_mavlink"":null,""optical_flow_gps_port"":{""time_s"":1772696689.2948864,""lat"":9.0,""lon"":56.0,""alt_m"":924.2155357200052,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.88927476108438,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 2F 46 43 16 EA 07 03 05 07 2C 31 07 00 00 00 00 00 00 00 00 03 01 00 0D 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 E8 03 00 00 10 27 00 00 82 00 00 00 1F B9 78 01 00 00 00 00 99 03"",""posllh_hex"":""B5 62 01 02 1C 00 2F 46 43 16 00 EC 60 21 80 4A 5D 05 37 1A 0E 00 37 1A 0E 00 F4 01 00 00 64 00 00 00 9D D5"",""velned_hex"":""B5 62 01 12 24 00 2F 46 43 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B9 78 01 32 00 00 00 88 13 00 00 23 31"",""sol_hex"":""B5 62 01 06 30 00 2F 46 43 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0D 00 00 00 00 00 00 00 3B B0"",""status_hex"":""B5 62 01 03 10 00 2F 46 43 16 03 01 00 07 00 00 00 00 00 00 00 00 ED AD"",""dop_hex"":""B5 62 01 04 12 00 2F 46 43 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 73 B0"",""sats"":13},""optical_flow"":{""time_ms"":7168528,""distance_mm"":1572,""flow_vx"":0,""flow_vy"":0,""flow_quality"":133,""flow_ok"":1,""dist_ok"":1,""speed_x_mps_raw"":0.0,""speed_y_mps_raw"":0.0,""speed_x_mps_used"":0.0,""speed_y_mps_used"":0.0,""x_m"":0.0,""y_m"":0.0,""z_m"":924.2155357200052,""dt_s"":0.85},""calibration"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0,""x_out_m"":0.0,""y_out_m"":0.0,""z_out_m"":924.2155357200052}}}}"
