payload_timestamp,raw_attitude_parameter_pitch,raw_attitude_parameter_pitch_rate,raw_attitude_parameter_roll,raw_attitude_parameter_roll_rate,raw_attitude_parameter_yaw,raw_attitude_parameter_yaw_rate,raw_attitude_pitch,raw_attitude_pitch_rate,raw_attitude_roll,raw_attitude_roll_rate,raw_attitude_yaw,raw_attitude_yaw_rate,raw_barometer_height_m,raw_barometer_parameter_height_m,raw_barometer_parameter_raw_alt_m,raw_barometer_parameter_raw_press_hpa,raw_barometer_parameter_raw_temp_c,raw_barometer_raw_alt_m,raw_barometer_raw_press_hpa,raw_barometer_raw_temp_c,raw_camera_drift_parameter_dx_px,raw_camera_drift_parameter_dy_px,raw_camera_drift_parameter_flow_mad_px,raw_camera_drift_parameter_inlier_ratio,raw_camera_drift_parameter_inliers,raw_compass_addr,raw_compass_bus,raw_compass_incoming_heading_deg,raw_compass_incoming_x_mg,raw_compass_incoming_y_mg,raw_compass_incoming_z_mg,raw_compass_outgoing_time_boot_ms,raw_compass_outgoing_x_mg,raw_compass_outgoing_y_mg,raw_compass_outgoing_z_mg,raw_compass_parameter_addr,raw_compass_parameter_bus,raw_compass_parameter_incoming_heading_deg,raw_compass_parameter_incoming_x_mg,raw_compass_parameter_incoming_y_mg,raw_compass_parameter_incoming_z_mg,raw_compass_parameter_outgoing_time_boot_ms,raw_compass_parameter_outgoing_x_mg,raw_compass_parameter_outgoing_y_mg,raw_compass_parameter_outgoing_z_mg,raw_gps_input_alt_m,raw_gps_input_fix_type,raw_gps_input_lat,raw_gps_input_lon,raw_gps_parameter_alt_m,raw_gps_parameter_fix_type,raw_gps_parameter_lat,raw_gps_parameter_lon,raw_imu_ax,raw_imu_ay,raw_imu_az,raw_imu_gx,raw_imu_gy,raw_imu_gz,raw_imu_parameter_ax,raw_imu_parameter_ay,raw_imu_parameter_az,raw_imu_parameter_gx,raw_imu_parameter_gy,raw_imu_parameter_gz,raw_optical_flow_dist_cm,raw_optical_flow_dist_mm,raw_optical_flow_dist_ok,raw_optical_flow_flow_ok,raw_optical_flow_flow_q,raw_optical_flow_flow_vx,raw_optical_flow_flow_vy,raw_optical_flow_parameter_dist_cm,raw_optical_flow_parameter_dist_mm,raw_optical_flow_parameter_dist_ok,raw_optical_flow_parameter_flow_ok,raw_optical_flow_parameter_flow_q,raw_optical_flow_parameter_flow_vx,raw_optical_flow_parameter_flow_vy,raw_optical_flow_parameter_precision,raw_optical_flow_parameter_speed_x,raw_optical_flow_parameter_speed_y,raw_optical_flow_parameter_strength,raw_optical_flow_parameter_time_ms,raw_optical_flow_parameter_ts,raw_optical_flow_precision,raw_optical_flow_speed_x,raw_optical_flow_speed_y,raw_optical_flow_strength,raw_optical_flow_time_ms,raw_optical_flow_ts,raw_raw_dx_px,raw_raw_dy_px,raw_raw_flow_mad_px,raw_raw_inlier_ratio,raw_raw_inliers,server_timestamp_iso,server_ts,syn_altitude_offset_m,syn_calibration_tuning_alt_offset_m,syn_calibration_tuning_lat_scale,syn_calibration_tuning_lon_scale,syn_calibration_tuning_vo_lat_scale,syn_calibration_tuning_vo_lon_scale,syn_calibration_tuning_vo_scale,syn_camera_drift_x,syn_camera_drift_y,syn_camera_drift_z,syn_camera_dx,syn_camera_dy,syn_camera_dz,syn_camera_vx,syn_camera_vy,syn_camera_vz,syn_camera_x,syn_camera_y,syn_camera_z,syn_drift_m,syn_final_altitude_offset_m,syn_fused_vx,syn_fused_vy,syn_fused_vz,syn_fused_x,syn_fused_y,syn_fused_z,syn_gps_fix_type,syn_gps_ll_from_fused_alt_m,syn_gps_ll_from_fused_lat,syn_gps_ll_from_fused_lon,syn_gps_local_x,syn_gps_local_y,syn_gps_local_z,syn_gps_origin_alt_m,syn_gps_origin_lat,syn_gps_origin_lon,syn_gps_output_format,syn_heading_deg,syn_heading_source,syn_mode,syn_odom_ned_x,syn_odom_ned_y,syn_odom_ned_z,syn_optical_altitude_offset_m,syn_outputs_gps_mavlink_alt_m,syn_outputs_gps_mavlink_fix_type,syn_outputs_gps_mavlink_heading_deg,syn_outputs_gps_mavlink_lat,syn_outputs_gps_mavlink_lon,syn_outputs_gps_mavlink_payload_alt_m,syn_outputs_gps_mavlink_payload_fix_type,syn_outputs_gps_mavlink_payload_gps_id,syn_outputs_gps_mavlink_payload_hdop,syn_outputs_gps_mavlink_payload_horiz_accuracy,syn_outputs_gps_mavlink_payload_ignore_flags,syn_outputs_gps_mavlink_payload_lat,syn_outputs_gps_mavlink_payload_lon,syn_outputs_gps_mavlink_payload_raw_hex,syn_outputs_gps_mavlink_payload_satellites_visible,syn_outputs_gps_mavlink_payload_speed_accuracy,syn_outputs_gps_mavlink_payload_time_usec,syn_outputs_gps_mavlink_payload_time_week,syn_outputs_gps_mavlink_payload_time_week_ms,syn_outputs_gps_mavlink_payload_vd,syn_outputs_gps_mavlink_payload_vdop,syn_outputs_gps_mavlink_payload_ve,syn_outputs_gps_mavlink_payload_vert_accuracy,syn_outputs_gps_mavlink_payload_vn,syn_outputs_gps_mavlink_payload_yaw_cdeg,syn_outputs_gps_mavlink_raw_hex,syn_outputs_gps_mavlink_satellites,syn_outputs_gps_mavlink_speed_accuracy_mps,syn_outputs_gps_mavlink_speed_mps,syn_outputs_gps_mavlink_time_s,syn_outputs_gps_mavlink_vd,syn_outputs_gps_mavlink_ve,syn_outputs_gps_mavlink_vn,syn_outputs_gps_mavlink_yaw_cdeg,syn_outputs_gps_mavlink_yaw_deg,syn_outputs_gps_passthrough,syn_outputs_gps_port,syn_outputs_odometry,syn_outputs_optical_flow_gps_port,syn_outputs_optical_flow_mavlink,syn_pixhawk_port_parameter,syn_source,syn_timestamp,syn_vio_mode,syn_vo_height_scaling_enabled,syn_vo_height_scaling_factor,syn_vo_height_scaling_max_factor,syn_vo_height_scaling_min_factor,syn_vo_height_scaling_power,syn_vo_height_scaling_reference_height_m,payload_json
1772795966.5154192,1.3722906112670898,-0.0004459058109205216,0.7797524929046631,-0.0002486244775354862,1.0413364171981812,0.00030342908576130867,1.3722906112670898,-0.0004459058109205216,0.7797524929046631,-0.0002486244775354862,1.0413364171981812,0.00030342908576130867,12.136194841784459,12.136194841784459,957.7924054480878,909.0310668945312,31.393266677856445,957.7924054480878,909.0310668945312,31.393266677856445,0.002777099609375,0.004730224609375,0.0,1.0,109.0,12.0,1.0,224.6349799069956,-143.32773109243695,-140.7918263090677,43.72372372372372,3269440563.0,-143.0,-140.0,43.0,12.0,1.0,224.6349799069956,-143.32773109243695,-140.7918263090677,43.72372372372372,3269440563.0,-143.0,-140.0,43.0,,,,,,,,,9.874814987182617,-1.3513860702514648,-1.37509286403656,-0.002802291652187705,0.0012279489310458302,0.007263850886374712,9.874814987182617,-1.3513860702514648,-1.37509286403656,-0.002802291652187705,0.0012279489310458302,0.007263850886374712,112.2,1122,1,1,126,0,0,112.2,1122,1,1,126,0,0,11,0.0,0.0,10,19860708,2026-03-06 16:49:26.485,11,0.0,0.0,10,19860708,2026-03-06 16:49:26.485,0.002777099609375,0.004730224609375,0.0,1.0,109.0,2026-03-06T11:19:27Z,1772795967.010875,-0.141,0.0,2.0,0.5,2.0,2.0,2.0,9.62954912983386e-05,0.0001640197928707965,0.0,9.62954912983386e-05,0.0001640197928707965,0.0,0.000368906606809453,9.597570258455302e-05,-0.7506739965316019,0.015136933657676072,0.10420556770177065,12.136194841784459,,0.0,,,,0.015136933657676072,0.10420556770177065,11.995194841784459,,11.995194841784459,9.000000936094542,56.000000137672366,,,,,9.0,56.0,ubx,224.64959747552436,compass,gps_mavlink,0.10420556770177065,0.015136933657676072,-11.995194841784459,945.6562106063034,11.995194841784459,3,0.0,9.000001872189083,56.000000275344725,11.995194841784459,3,0,1.0,1.0,28,9.000001872189083,56.000000275344725,FD 41 00 00 ED 01 C0 E8 00 00 E9 31 DF 39 59 4C 06 00 10 DA 2D 1C 92 4A 5D 05 02 EC 60 21 51 EC 3F 41 00 00 80 3F 00 00 80 3F 90 46 49 39 CE 69 41 3A 2C 2C 40 3F 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BF 57 4B FA,10,0.5,1772795966992873,2408,472766992,0.7506739965316019,1.0,0.000737813213618906,1.0,0.00019195140516910605,22463,FD 41 00 00 ED 01 C0 E8 00 00 E9 31 DF 39 59 4C 06 00 10 DA 2D 1C 92 4A 5D 05 02 EC 60 21 51 EC 3F 41 00 00 80 3F 00 00 80 3F 90 46 49 39 CE 69 41 3A 2C 2C 40 3F 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BF 57 4B FA,10,0.5,0.0,1772795966.5154192,0.7506739965316019,0.000737813213618906,0.00019195140516910605,22463,224.6349799069956,,,,,,,odometry,1772795966.5154192,vo,False,1.0,5.0,0.3,1.0,1.0,"{""timestamp"":1772795966.5154192,""mode"":""gps_mavlink"",""gps_output_format"":""ubx"",""calibration_tuning"":{""lat_scale"":2.0,""lon_scale"":0.5,""alt_offset_m"":0.0,""vo_scale"":2.0,""vo_lat_scale"":2.0,""vo_lon_scale"":2.0},""vo_height_scaling"":{""enabled"":false,""factor"":1.0,""reference_height_m"":1.0,""power"":1.0,""min_factor"":0.3,""max_factor"":5.0},""altitude_offset_m"":-0.141,""optical_altitude_offset_m"":945.6562106063034,""final_altitude_offset_m"":0.0,""heading"":{""deg"":224.64959747552436,""source"":""compass""},""vio_mode"":""vo"",""source"":""odometry"",""drift_m"":null,""camera"":{""x"":0.015136933657676072,""y"":0.10420556770177065,""z"":12.136194841784459,""dx"":9.62954912983386e-05,""dy"":0.0001640197928707965,""dz"":0.0,""vx"":0.000368906606809453,""vy"":9.597570258455302e-05,""vz"":-0.7506739965316019},""raw"":{""dx_px"":0.002777099609375,""dy_px"":0.004730224609375,""inliers"":109.0,""inlier_ratio"":1.0,""flow_mad_px"":0.0},""sensors"":{""imu"":{""ax"":9.874814987182617,""ay"":-1.3513860702514648,""az"":-1.37509286403656,""gx"":-0.002802291652187705,""gy"":0.0012279489310458302,""gz"":0.007263850886374712},""attitude"":{""roll"":0.7797524929046631,""pitch"":1.3722906112670898,""yaw"":1.0413364171981812,""roll_rate"":-0.0002486244775354862,""pitch_rate"":-0.0004459058109205216,""yaw_rate"":0.00030342908576130867},""barometer"":{""height_m"":12.136194841784459,""raw_press_hpa"":909.0310668945312,""raw_temp_c"":31.393266677856445,""raw_alt_m"":957.7924054480878},""gps_input"":{""lat"":null,""lon"":null,""alt_m"":null,""fix_type"":null},""optical_flow"":{""ts"":""2026-03-06 16:49:26.485"",""time_ms"":19860708,""dist_mm"":1122,""dist_cm"":112.2,""dist_ok"":1,""strength"":10,""precision"":11,""flow_vx"":0,""flow_vy"":0,""flow_q"":126,""flow_ok"":1,""speed_x"":0.0,""speed_y"":0.0}},""compass"":{""bus"":1.0,""addr"":12.0,""incoming"":{""heading_deg"":224.6349799069956,""x_mg"":-143.32773109243695,""y_mg"":-140.7918263090677,""z_mg"":43.72372372372372},""outgoing"":{""time_boot_ms"":3269440563.0,""x_mg"":-143.0,""y_mg"":-140.0,""z_mg"":43.0}},""fused"":{""x"":0.015136933657676072,""y"":0.10420556770177065,""z"":11.995194841784459,""vx"":null,""vy"":null,""vz"":null},""gps"":{""local"":{""x"":null,""y"":null,""z"":null},""origin"":{""lat"":9.0,""lon"":56.0,""alt_m"":null},""fix_type"":null},""odom_ned"":{""x"":0.10420556770177065,""y"":0.015136933657676072,""z"":-11.995194841784459},""gps_ll_from_fused"":{""lat"":9.000000936094542,""lon"":56.000000137672366,""alt_m"":11.995194841784459},""outputs"":{""odometry"":null,""gps_mavlink"":{""time_s"":1772795966.5154192,""lat"":9.000001872189083,""lon"":56.000000275344725,""alt_m"":11.995194841784459,""vn"":0.00019195140516910605,""ve"":0.000737813213618906,""vd"":0.7506739965316019,""fix_type"":3,""satellites"":10,""speed_mps"":0.0,""heading_deg"":0.0,""raw_hex"":""FD 41 00 00 ED 01 C0 E8 00 00 E9 31 DF 39 59 4C 06 00 10 DA 2D 1C 92 4A 5D 05 02 EC 60 21 51 EC 3F 41 00 00 80 3F 00 00 80 3F 90 46 49 39 CE 69 41 3A 2C 2C 40 3F 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BF 57 4B FA"",""speed_accuracy_mps"":0.5,""yaw_cdeg"":22463,""yaw_deg"":224.6349799069956,""payload"":{""time_usec"":1772795966992873,""gps_id"":0,""ignore_flags"":28,""time_week_ms"":472766992,""time_week"":2408,""fix_type"":3,""lat"":9.000001872189083,""lon"":56.000000275344725,""alt_m"":11.995194841784459,""hdop"":1.0,""vdop"":1.0,""vn"":0.00019195140516910605,""ve"":0.000737813213618906,""vd"":0.7506739965316019,""speed_accuracy"":0.5,""horiz_accuracy"":1.0,""vert_accuracy"":1.0,""satellites_visible"":10,""yaw_cdeg"":22463,""raw_hex"":""FD 41 00 00 ED 01 C0 E8 00 00 E9 31 DF 39 59 4C 06 00 10 DA 2D 1C 92 4A 5D 05 02 EC 60 21 51 EC 3F 41 00 00 80 3F 00 00 80 3F 90 46 49 39 CE 69 41 3A 2C 2C 40 3F 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BF 57 4B FA""}},""gps_port"":null,""gps_passthrough"":null,""optical_flow_mavlink"":null,""optical_flow_gps_port"":null}}"
1772795967.2672517,1.3721848726272583,-0.0005491998745128512,0.7800523638725281,-0.0003848832566291094,1.0416909456253052,0.0005274652503430843,1.3721848726272583,-0.0005491998745128512,0.7800523638725281,-0.0003848832566291094,1.0416909456253052,0.0005274652503430843,12.15289525538708,12.15289525538708,957.8091058616905,909.0282592773438,31.39,957.8091058616905,909.0282592773438,31.39,-0.026580810546875,0.058135986328125,0.0,1.0,109.0,12.0,1.0,224.59864609507045,-143.32773109243695,-139.7292464878672,30.3983983983984,3269441315.0,-143.0,-139.0,30.0,12.0,1.0,224.59864609507045,-143.32773109243695,-139.7292464878672,30.3983983983984,3269441315.0,-143.0,-139.0,30.0,,,,,,,,,9.881844520568848,-1.3572707176208496,-1.380031704902649,-0.0027362138498574495,0.0009079974261112511,0.0076530310325324535,9.881844520568848,-1.3572707176208496,-1.380031704902649,-0.0027362138498574495,0.0009079974261112511,0.0076530310325324535,120.1,1201,1,1,126,0,0,120.1,1201,1,1,126,0,0,11,0.0,0.0,10,19861068,2026-03-06 16:49:27.216,11,0.0,0.0,10,19861068,2026-03-06 16:49:27.216,-0.026580810546875,0.058135986328125,0.0,1.0,109.0,2026-03-06T11:19:27Z,1772795967.7983048,-0.141,0.0,2.0,0.5,2.0,2.0,2.0,-0.0009229537325127429,0.0020186301497551956,0.0,-0.0009229537325127429,0.0020186301497551956,0.0,0.0010304958084024272,0.002766592228360859,0.022212944946374515,0.015911693882294395,0.10628558161235137,12.15289525538708,,0.0,,,,0.015911693882294395,0.10628558161235137,12.01189525538708,,12.01189525538708,9.000000954779624,56.00000014471891,,,,,9.0,56.0,ubx,224.6317644923655,compass,gps_mavlink,0.10628558161235137,0.015911693882294395,-12.01189525538708,945.6562106063034,12.01189525538708,3,20.429274835665296,9.000001909559249,56.000000289437814,12.01189525538708,3,0,1.0,1.0,28,9.000001909559249,56.000000289437814,FD 41 00 00 EF 01 C0 E8 00 00 A0 47 EB 39 59 4C 06 00 28 DD 2D 1C 93 4A 5D 05 02 EC 60 21 B9 30 40 41 00 00 80 3F 00 00 80 3F B7 4F B5 3B B4 11 07 3B EC F7 B5 BC 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BC 57 F2 26,10,0.5,1772795967784864,2408,472767784,-0.022212944946374515,1.0,0.0020609916168048545,1.0,0.005533184456721718,22460,FD 41 00 00 EF 01 C0 E8 00 00 A0 47 EB 39 59 4C 06 00 28 DD 2D 1C 93 4A 5D 05 02 EC 60 21 B9 30 40 41 00 00 80 3F 00 00 80 3F B7 4F B5 3B B4 11 07 3B EC F7 B5 BC 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BC 57 F2 26,10,0.5,0.00590455897393249,1772795967.2672517,-0.022212944946374515,0.0020609916168048545,0.005533184456721718,22460,224.59864609507045,,,,,,,odometry,1772795967.2672517,vo,False,1.0,5.0,0.3,1.0,1.0,"{""timestamp"":1772795967.2672517,""mode"":""gps_mavlink"",""gps_output_format"":""ubx"",""calibration_tuning"":{""lat_scale"":2.0,""lon_scale"":0.5,""alt_offset_m"":0.0,""vo_scale"":2.0,""vo_lat_scale"":2.0,""vo_lon_scale"":2.0},""vo_height_scaling"":{""enabled"":false,""factor"":1.0,""reference_height_m"":1.0,""power"":1.0,""min_factor"":0.3,""max_factor"":5.0},""altitude_offset_m"":-0.141,""optical_altitude_offset_m"":945.6562106063034,""final_altitude_offset_m"":0.0,""heading"":{""deg"":224.6317644923655,""source"":""compass""},""vio_mode"":""vo"",""source"":""odometry"",""drift_m"":null,""camera"":{""x"":0.015911693882294395,""y"":0.10628558161235137,""z"":12.15289525538708,""dx"":-0.0009229537325127429,""dy"":0.0020186301497551956,""dz"":0.0,""vx"":0.0010304958084024272,""vy"":0.002766592228360859,""vz"":0.022212944946374515},""raw"":{""dx_px"":-0.026580810546875,""dy_px"":0.058135986328125,""inliers"":109.0,""inlier_ratio"":1.0,""flow_mad_px"":0.0},""sensors"":{""imu"":{""ax"":9.881844520568848,""ay"":-1.3572707176208496,""az"":-1.380031704902649,""gx"":-0.0027362138498574495,""gy"":0.0009079974261112511,""gz"":0.0076530310325324535},""attitude"":{""roll"":0.7800523638725281,""pitch"":1.3721848726272583,""yaw"":1.0416909456253052,""roll_rate"":-0.0003848832566291094,""pitch_rate"":-0.0005491998745128512,""yaw_rate"":0.0005274652503430843},""barometer"":{""height_m"":12.15289525538708,""raw_press_hpa"":909.0282592773438,""raw_temp_c"":31.39,""raw_alt_m"":957.8091058616905},""gps_input"":{""lat"":null,""lon"":null,""alt_m"":null,""fix_type"":null},""optical_flow"":{""ts"":""2026-03-06 16:49:27.216"",""time_ms"":19861068,""dist_mm"":1201,""dist_cm"":120.1,""dist_ok"":1,""strength"":10,""precision"":11,""flow_vx"":0,""flow_vy"":0,""flow_q"":126,""flow_ok"":1,""speed_x"":0.0,""speed_y"":0.0}},""compass"":{""bus"":1.0,""addr"":12.0,""incoming"":{""heading_deg"":224.59864609507045,""x_mg"":-143.32773109243695,""y_mg"":-139.7292464878672,""z_mg"":30.3983983983984},""outgoing"":{""time_boot_ms"":3269441315.0,""x_mg"":-143.0,""y_mg"":-139.0,""z_mg"":30.0}},""fused"":{""x"":0.015911693882294395,""y"":0.10628558161235137,""z"":12.01189525538708,""vx"":null,""vy"":null,""vz"":null},""gps"":{""local"":{""x"":null,""y"":null,""z"":null},""origin"":{""lat"":9.0,""lon"":56.0,""alt_m"":null},""fix_type"":null},""odom_ned"":{""x"":0.10628558161235137,""y"":0.015911693882294395,""z"":-12.01189525538708},""gps_ll_from_fused"":{""lat"":9.000000954779624,""lon"":56.00000014471891,""alt_m"":12.01189525538708},""outputs"":{""odometry"":null,""gps_mavlink"":{""time_s"":1772795967.2672517,""lat"":9.000001909559249,""lon"":56.000000289437814,""alt_m"":12.01189525538708,""vn"":0.005533184456721718,""ve"":0.0020609916168048545,""vd"":-0.022212944946374515,""fix_type"":3,""satellites"":10,""speed_mps"":0.00590455897393249,""heading_deg"":20.429274835665296,""raw_hex"":""FD 41 00 00 EF 01 C0 E8 00 00 A0 47 EB 39 59 4C 06 00 28 DD 2D 1C 93 4A 5D 05 02 EC 60 21 B9 30 40 41 00 00 80 3F 00 00 80 3F B7 4F B5 3B B4 11 07 3B EC F7 B5 BC 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BC 57 F2 26"",""speed_accuracy_mps"":0.5,""yaw_cdeg"":22460,""yaw_deg"":224.59864609507045,""payload"":{""time_usec"":1772795967784864,""gps_id"":0,""ignore_flags"":28,""time_week_ms"":472767784,""time_week"":2408,""fix_type"":3,""lat"":9.000001909559249,""lon"":56.000000289437814,""alt_m"":12.01189525538708,""hdop"":1.0,""vdop"":1.0,""vn"":0.005533184456721718,""ve"":0.0020609916168048545,""vd"":-0.022212944946374515,""speed_accuracy"":0.5,""horiz_accuracy"":1.0,""vert_accuracy"":1.0,""satellites_visible"":10,""yaw_cdeg"":22460,""raw_hex"":""FD 41 00 00 EF 01 C0 E8 00 00 A0 47 EB 39 59 4C 06 00 28 DD 2D 1C 93 4A 5D 05 02 EC 60 21 B9 30 40 41 00 00 80 3F 00 00 80 3F B7 4F B5 3B B4 11 07 3B EC F7 B5 BC 00 00 00 3F 00 00 80 3F 00 00 80 3F 1C 00 68 09 00 03 0A BC 57 F2 26""}},""gps_port"":null,""gps_passthrough"":null,""optical_flow_mavlink"":null,""optical_flow_gps_port"":null}}"
