altitude_offset_m,calibration_tuning.alt_offset_m,calibration_tuning.lat_scale,calibration_tuning.lon_scale,camera.dx,camera.dy,camera.dz,camera.vx,camera.vy,camera.vz,camera.x,camera.y,camera.z,compass.addr,compass.bus,compass.incoming.heading_deg,compass.incoming.x_mg,compass.incoming.y_mg,compass.incoming.z_mg,compass.outgoing.time_boot_ms,compass.outgoing.x_mg,compass.outgoing.y_mg,compass.outgoing.z_mg,drift_m,final_altitude_offset_m,fused.vx,fused.vy,fused.vz,fused.x,fused.y,fused.z,gps.fix_type,gps.local.x,gps.local.y,gps.local.z,gps.origin.alt_m,gps.origin.lat,gps.origin.lon,gps_ll_from_fused.alt_m,gps_ll_from_fused.lat,gps_ll_from_fused.lon,gps_output_format,heading.deg,heading.source,mode,odom_ned.x,odom_ned.y,odom_ned.z,optical_altitude_offset_m,outputs.gps_mavlink,outputs.gps_passthrough,outputs.gps_port.alt_m,outputs.gps_port.heading_deg,outputs.gps_port.lat,outputs.gps_port.lon,outputs.gps_port.nmea.gga_hex,outputs.gps_port.nmea.rmc_hex,outputs.gps_port.nmea.sats,outputs.gps_port.speed_mps,outputs.gps_port.time_s,outputs.gps_port.ubx.dop_hex,outputs.gps_port.ubx.posllh_hex,outputs.gps_port.ubx.pvt_hex,outputs.gps_port.ubx.sats,outputs.gps_port.ubx.sol_hex,outputs.gps_port.ubx.status_hex,outputs.gps_port.ubx.velned_hex,outputs.gps_port.vx_enu,outputs.gps_port.vy_enu,outputs.odometry,outputs.optical_flow_gps_port.alt_m,outputs.optical_flow_gps_port.calibration.alt_offset_m,outputs.optical_flow_gps_port.calibration.lat_scale,outputs.optical_flow_gps_port.calibration.lon_scale,outputs.optical_flow_gps_port.calibration.x_out_m,outputs.optical_flow_gps_port.calibration.y_out_m,outputs.optical_flow_gps_port.calibration.z_out_m,outputs.optical_flow_gps_port.heading_deg,outputs.optical_flow_gps_port.lat,outputs.optical_flow_gps_port.lon,outputs.optical_flow_gps_port.nmea.gga_hex,outputs.optical_flow_gps_port.nmea.rmc_hex,outputs.optical_flow_gps_port.nmea.sats,outputs.optical_flow_gps_port.optical_flow.dist_ok,outputs.optical_flow_gps_port.optical_flow.distance_mm,outputs.optical_flow_gps_port.optical_flow.dt_s,outputs.optical_flow_gps_port.optical_flow.flow_ok,outputs.optical_flow_gps_port.optical_flow.flow_quality,outputs.optical_flow_gps_port.optical_flow.flow_vx,outputs.optical_flow_gps_port.optical_flow.flow_vy,outputs.optical_flow_gps_port.optical_flow.speed_x_mps_raw,outputs.optical_flow_gps_port.optical_flow.speed_x_mps_used,outputs.optical_flow_gps_port.optical_flow.speed_y_mps_raw,outputs.optical_flow_gps_port.optical_flow.speed_y_mps_used,outputs.optical_flow_gps_port.optical_flow.time_ms,outputs.optical_flow_gps_port.optical_flow.x_m,outputs.optical_flow_gps_port.optical_flow.y_m,outputs.optical_flow_gps_port.optical_flow.z_m,outputs.optical_flow_gps_port.speed_mps,outputs.optical_flow_gps_port.time_s,outputs.optical_flow_gps_port.ubx.dop_hex,outputs.optical_flow_gps_port.ubx.posllh_hex,outputs.optical_flow_gps_port.ubx.pvt_hex,outputs.optical_flow_gps_port.ubx.sats,outputs.optical_flow_gps_port.ubx.sol_hex,outputs.optical_flow_gps_port.ubx.status_hex,outputs.optical_flow_gps_port.ubx.velned_hex,outputs.optical_flow_gps_port.vx_enu,outputs.optical_flow_gps_port.vy_enu,outputs.optical_flow_mavlink,payload_timestamp,raw.dx_px,raw.dy_px,raw.flow_mad_px,raw.inlier_ratio,raw.inliers,sensors.attitude.pitch,sensors.attitude.pitch_rate,sensors.attitude.roll,sensors.attitude.roll_rate,sensors.attitude.yaw,sensors.attitude.yaw_rate,sensors.barometer.height_m,sensors.barometer.raw_alt_m,sensors.barometer.raw_press_hpa,sensors.barometer.raw_temp_c,sensors.gps_input.alt_m,sensors.gps_input.fix_type,sensors.gps_input.lat,sensors.gps_input.lon,sensors.imu.ax,sensors.imu.ay,sensors.imu.az,sensors.imu.gx,sensors.imu.gy,sensors.imu.gz,sensors.optical_flow.dist_cm,sensors.optical_flow.dist_mm,sensors.optical_flow.dist_ok,sensors.optical_flow.flow_ok,sensors.optical_flow.flow_q,sensors.optical_flow.flow_vx,sensors.optical_flow.flow_vy,sensors.optical_flow.precision,sensors.optical_flow.speed_x,sensors.optical_flow.speed_y,sensors.optical_flow.strength,sensors.optical_flow.time_ms,sensors.optical_flow.ts,server_timestamp_iso,server_ts,source,timestamp,vio_mode,payload_json
-0.141,0.0,1.0,1.0,2.310616629464286e-06,1.8746512276785715e-06,0.0,1.1825308611561056e-05,-1.2318029803709168e-06,0.0,3.483497239208979e-05,4.454560628899977e-05,1.0,12.0,1.0,246.00615575099266,-132.84033613445376,-300.1787994891443,-83.69969969969969,,,,,,0.0,,,,3.483497239208979e-05,4.454560628899977e-05,1.0,,,,,,9.0,56.0,1.0,9.00000000040016,56.00000000031683,ubx,245.93947049994898,compass,optical_flow_gps_port,4.454560628899977e-05,3.483497239208979e-05,-1.0,1.0,,,2.355,246.00615575099266,8.999999676489418,56.0,,,,0.0,1772695366.8158538,B5 62 01 04 12 00 8B 17 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 8C C9,B5 62 01 02 1C 00 8B 17 2F 16 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 6C 1E,B5 62 01 07 58 00 8B 17 2F 16 EA 07 03 05 07 16 2E 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 27 60 77 01 00 00 00 00 AA 19,12,B5 62 01 06 30 00 8B 17 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 53 AF,B5 62 01 03 10 00 8B 17 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 06 94,B5 62 01 12 24 00 8B 17 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 32 00 00 00 88 13 00 00 EA 8F,0.0,0.0,,2.355,0.0,1.0,1.0,0.0,-0.03601303323344747,2.355,246.00615575099266,8.999999676489418,56.0,,,,1,1355,0.21,1,132,0,0,0.0,0.0,0.0,0.0,5842328,0.0,-0.03601303323344747,2.355,0.0,1772695366.8158538,B5 62 01 04 12 00 8B 17 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 8C C9,B5 62 01 02 1C 00 8B 17 2F 16 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 6C 1E,B5 62 01 07 58 00 8B 17 2F 16 EA 07 03 05 07 16 2E 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 27 60 77 01 00 00 00 00 AA 19,12,B5 62 01 06 30 00 8B 17 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 53 AF,B5 62 01 03 10 00 8B 17 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 06 94,B5 62 01 12 24 00 8B 17 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 32 00 00 00 88 13 00 00 EA 8F,0.0,0.0,,1772695366.8158538,0.0008087158203125,0.0006561279296875,0.0,1.0,278.0,,,,,,,,,,,,,,,,,,,,,135.5,1355,1,1,132,0,0,19,0.0,0.0,5,5842328,2026-03-05 12:52:46.751,2026-03-05T07:22:46Z,1772695366.9862049,odometry,1772695366.8158538,vo,"{""timestamp"":1772695366.8158538,""mode"":""optical_flow_gps_port"",""gps_output_format"":""ubx"",""calibration_tuning"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0},""altitude_offset_m"":-0.141,""optical_altitude_offset_m"":1.0,""final_altitude_offset_m"":0.0,""heading"":{""deg"":245.93947049994898,""source"":""compass""},""vio_mode"":""vo"",""source"":""odometry"",""drift_m"":null,""camera"":{""x"":3.483497239208979e-05,""y"":4.454560628899977e-05,""z"":1.0,""dx"":2.310616629464286e-06,""dy"":1.8746512276785715e-06,""dz"":0.0,""vx"":1.1825308611561056e-05,""vy"":-1.2318029803709168e-06,""vz"":0.0},""raw"":{""dx_px"":0.0008087158203125,""dy_px"":0.0006561279296875,""inliers"":278.0,""inlier_ratio"":1.0,""flow_mad_px"":0.0},""sensors"":{""imu"":{""ax"":null,""ay"":null,""az"":null,""gx"":null,""gy"":null,""gz"":null},""attitude"":{""roll"":null,""pitch"":null,""yaw"":null,""roll_rate"":null,""pitch_rate"":null,""yaw_rate"":null},""barometer"":{""height_m"":null,""raw_press_hpa"":null,""raw_temp_c"":null,""raw_alt_m"":null},""gps_input"":{""lat"":null,""lon"":null,""alt_m"":null,""fix_type"":null},""optical_flow"":{""ts"":""2026-03-05 12:52:46.751"",""time_ms"":5842328,""dist_mm"":1355,""dist_cm"":135.5,""dist_ok"":1,""strength"":5,""precision"":19,""flow_vx"":0,""flow_vy"":0,""flow_q"":132,""flow_ok"":1,""speed_x"":0.0,""speed_y"":0.0}},""compass"":{""bus"":1.0,""addr"":12.0,""incoming"":{""heading_deg"":246.00615575099266,""x_mg"":-132.84033613445376,""y_mg"":-300.1787994891443,""z_mg"":-83.69969969969969},""outgoing"":{""time_boot_ms"":null,""x_mg"":null,""y_mg"":null,""z_mg"":null}},""fused"":{""x"":3.483497239208979e-05,""y"":4.454560628899977e-05,""z"":1.0,""vx"":null,""vy"":null,""vz"":null},""gps"":{""local"":{""x"":null,""y"":null,""z"":null},""origin"":{""lat"":9.0,""lon"":56.0,""alt_m"":null},""fix_type"":null},""odom_ned"":{""x"":4.454560628899977e-05,""y"":3.483497239208979e-05,""z"":-1.0},""gps_ll_from_fused"":{""lat"":9.00000000040016,""lon"":56.00000000031683,""alt_m"":1.0},""outputs"":{""odometry"":null,""gps_mavlink"":null,""gps_port"":{""time_s"":1772695366.8158538,""lat"":8.999999676489418,""lon"":56.0,""alt_m"":2.355,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.00615575099266,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 8B 17 2F 16 EA 07 03 05 07 16 2E 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 27 60 77 01 00 00 00 00 AA 19"",""posllh_hex"":""B5 62 01 02 1C 00 8B 17 2F 16 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 6C 1E"",""velned_hex"":""B5 62 01 12 24 00 8B 17 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 32 00 00 00 88 13 00 00 EA 8F"",""sol_hex"":""B5 62 01 06 30 00 8B 17 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 53 AF"",""status_hex"":""B5 62 01 03 10 00 8B 17 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 06 94"",""dop_hex"":""B5 62 01 04 12 00 8B 17 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 8C C9"",""sats"":12}},""gps_passthrough"":null,""optical_flow_mavlink"":null,""optical_flow_gps_port"":{""time_s"":1772695366.8158538,""lat"":8.999999676489418,""lon"":56.0,""alt_m"":2.355,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.00615575099266,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 8B 17 2F 16 EA 07 03 05 07 16 2E 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 27 60 77 01 00 00 00 00 AA 19"",""posllh_hex"":""B5 62 01 02 1C 00 8B 17 2F 16 00 EC 60 21 7C 4A 5D 05 33 09 00 00 33 09 00 00 F4 01 00 00 64 00 00 00 6C 1E"",""velned_hex"":""B5 62 01 12 24 00 8B 17 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 27 60 77 01 32 00 00 00 88 13 00 00 EA 8F"",""sol_hex"":""B5 62 01 06 30 00 8B 17 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 53 AF"",""status_hex"":""B5 62 01 03 10 00 8B 17 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 06 94"",""dop_hex"":""B5 62 01 04 12 00 8B 17 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 8C C9"",""sats"":12},""optical_flow"":{""time_ms"":5842328,""distance_mm"":1355,""flow_vx"":0,""flow_vy"":0,""flow_quality"":132,""flow_ok"":1,""dist_ok"":1,""speed_x_mps_raw"":0.0,""speed_y_mps_raw"":0.0,""speed_x_mps_used"":0.0,""speed_y_mps_used"":0.0,""x_m"":0.0,""y_m"":-0.03601303323344747,""z_m"":2.355,""dt_s"":0.21},""calibration"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0,""x_out_m"":0.0,""y_out_m"":-0.03601303323344747,""z_out_m"":2.355}}}}"
-0.141,0.0,1.0,1.0,-8.719308035714285e-06,4.263741629464286e-05,0.0,6.40444685362425e-05,9.697221585564742e-05,0.0,5.881869674699761e-05,8.086029432252346e-05,1.0,12.0,1.0,246.01842212265913,-132.84033613445376,-300.1787994891443,-82.86686686686687,,,,,,0.0,,,,5.881869674699761e-05,8.086029432252346e-05,1.0,,,,,,9.0,56.0,1.0,9.00000000072638,56.00000000053496,ubx,245.96710356789754,compass,optical_flow_gps_port,8.086029432252346e-05,5.881869674699761e-05,-1.0,1.0,,,2.301,246.01842212265913,8.999999676489418,56.0,,,,0.0,1772695367.1903393,B5 62 01 04 12 00 C6 18 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 C8 00,B5 62 01 02 1C 00 C6 18 2F 16 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 3A AB,B5 62 01 07 58 00 C6 18 2F 16 EA 07 03 05 07 16 2F 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 F2 64 77 01 00 00 00 00 17 AC,12,B5 62 01 06 30 00 C6 18 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 8F EE,B5 62 01 03 10 00 C6 18 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 42 53,B5 62 01 12 24 00 C6 18 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 32 00 00 00 88 13 00 00 F5 AE,0.0,0.0,,2.301,0.0,1.0,1.0,0.0,-0.03601303323344747,2.301,246.01842212265913,8.999999676489418,56.0,,,,1,1301,0.39,1,130,0,0,0.0,0.0,0.0,0.0,5842718,0.0,-0.03601303323344747,2.301,0.0,1772695367.1903393,B5 62 01 04 12 00 C6 18 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 C8 00,B5 62 01 02 1C 00 C6 18 2F 16 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 3A AB,B5 62 01 07 58 00 C6 18 2F 16 EA 07 03 05 07 16 2F 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 F2 64 77 01 00 00 00 00 17 AC,12,B5 62 01 06 30 00 C6 18 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 8F EE,B5 62 01 03 10 00 C6 18 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 42 53,B5 62 01 12 24 00 C6 18 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 32 00 00 00 88 13 00 00 F5 AE,0.0,0.0,,1772695367.1903393,-0.0030517578125,0.014923095703125,0.0,1.0,277.0,,,,,,,,,,,,,,,,,,,,,130.1,1301,1,1,130,0,0,19,0.0,0.0,5,5842718,2026-03-05 12:52:47.173,2026-03-05T07:22:47Z,1772695367.295243,odometry,1772695367.1903393,vo,"{""timestamp"":1772695367.1903393,""mode"":""optical_flow_gps_port"",""gps_output_format"":""ubx"",""calibration_tuning"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0},""altitude_offset_m"":-0.141,""optical_altitude_offset_m"":1.0,""final_altitude_offset_m"":0.0,""heading"":{""deg"":245.96710356789754,""source"":""compass""},""vio_mode"":""vo"",""source"":""odometry"",""drift_m"":null,""camera"":{""x"":5.881869674699761e-05,""y"":8.086029432252346e-05,""z"":1.0,""dx"":-8.719308035714285e-06,""dy"":4.263741629464286e-05,""dz"":0.0,""vx"":6.40444685362425e-05,""vy"":9.697221585564742e-05,""vz"":0.0},""raw"":{""dx_px"":-0.0030517578125,""dy_px"":0.014923095703125,""inliers"":277.0,""inlier_ratio"":1.0,""flow_mad_px"":0.0},""sensors"":{""imu"":{""ax"":null,""ay"":null,""az"":null,""gx"":null,""gy"":null,""gz"":null},""attitude"":{""roll"":null,""pitch"":null,""yaw"":null,""roll_rate"":null,""pitch_rate"":null,""yaw_rate"":null},""barometer"":{""height_m"":null,""raw_press_hpa"":null,""raw_temp_c"":null,""raw_alt_m"":null},""gps_input"":{""lat"":null,""lon"":null,""alt_m"":null,""fix_type"":null},""optical_flow"":{""ts"":""2026-03-05 12:52:47.173"",""time_ms"":5842718,""dist_mm"":1301,""dist_cm"":130.1,""dist_ok"":1,""strength"":5,""precision"":19,""flow_vx"":0,""flow_vy"":0,""flow_q"":130,""flow_ok"":1,""speed_x"":0.0,""speed_y"":0.0}},""compass"":{""bus"":1.0,""addr"":12.0,""incoming"":{""heading_deg"":246.01842212265913,""x_mg"":-132.84033613445376,""y_mg"":-300.1787994891443,""z_mg"":-82.86686686686687},""outgoing"":{""time_boot_ms"":null,""x_mg"":null,""y_mg"":null,""z_mg"":null}},""fused"":{""x"":5.881869674699761e-05,""y"":8.086029432252346e-05,""z"":1.0,""vx"":null,""vy"":null,""vz"":null},""gps"":{""local"":{""x"":null,""y"":null,""z"":null},""origin"":{""lat"":9.0,""lon"":56.0,""alt_m"":null},""fix_type"":null},""odom_ned"":{""x"":8.086029432252346e-05,""y"":5.881869674699761e-05,""z"":-1.0},""gps_ll_from_fused"":{""lat"":9.00000000072638,""lon"":56.00000000053496,""alt_m"":1.0},""outputs"":{""odometry"":null,""gps_mavlink"":null,""gps_port"":{""time_s"":1772695367.1903393,""lat"":8.999999676489418,""lon"":56.0,""alt_m"":2.301,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.01842212265913,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 C6 18 2F 16 EA 07 03 05 07 16 2F 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 F2 64 77 01 00 00 00 00 17 AC"",""posllh_hex"":""B5 62 01 02 1C 00 C6 18 2F 16 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 3A AB"",""velned_hex"":""B5 62 01 12 24 00 C6 18 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 32 00 00 00 88 13 00 00 F5 AE"",""sol_hex"":""B5 62 01 06 30 00 C6 18 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 8F EE"",""status_hex"":""B5 62 01 03 10 00 C6 18 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 42 53"",""dop_hex"":""B5 62 01 04 12 00 C6 18 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 C8 00"",""sats"":12}},""gps_passthrough"":null,""optical_flow_mavlink"":null,""optical_flow_gps_port"":{""time_s"":1772695367.1903393,""lat"":8.999999676489418,""lon"":56.0,""alt_m"":2.301,""vx_enu"":0.0,""vy_enu"":0.0,""speed_mps"":0.0,""heading_deg"":246.01842212265913,""nmea"":{""gga_hex"":null,""rmc_hex"":null,""sats"":null},""ubx"":{""pvt_hex"":""B5 62 01 07 58 00 C6 18 2F 16 EA 07 03 05 07 16 2F 07 00 00 00 00 00 00 00 00 03 01 00 0C 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 E8 03 00 00 10 27 00 00 82 00 00 00 F2 64 77 01 00 00 00 00 17 AC"",""posllh_hex"":""B5 62 01 02 1C 00 C6 18 2F 16 00 EC 60 21 7C 4A 5D 05 FD 08 00 00 FD 08 00 00 F4 01 00 00 64 00 00 00 3A AB"",""velned_hex"":""B5 62 01 12 24 00 C6 18 2F 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 64 77 01 32 00 00 00 88 13 00 00 F5 AE"",""sol_hex"":""B5 62 01 06 30 00 C6 18 2F 16 00 00 00 00 68 09 03 07 00 00 00 00 00 00 00 00 00 00 00 00 FA 00 00 00 00 00 00 00 00 00 00 00 32 00 82 00 0C 00 00 00 00 00 00 00 8F EE"",""status_hex"":""B5 62 01 03 10 00 C6 18 2F 16 03 01 00 07 00 00 00 00 00 00 00 00 42 53"",""dop_hex"":""B5 62 01 04 12 00 C6 18 2F 16 82 00 82 00 82 00 82 00 82 00 82 00 82 00 C8 00"",""sats"":12},""optical_flow"":{""time_ms"":5842718,""distance_mm"":1301,""flow_vx"":0,""flow_vy"":0,""flow_quality"":130,""flow_ok"":1,""dist_ok"":1,""speed_x_mps_raw"":0.0,""speed_y_mps_raw"":0.0,""speed_x_mps_used"":0.0,""speed_y_mps_used"":0.0,""x_m"":0.0,""y_m"":-0.03601303323344747,""z_m"":2.301,""dt_s"":0.39},""calibration"":{""lat_scale"":1.0,""lon_scale"":1.0,""alt_offset_m"":0.0,""x_out_m"":0.0,""y_out_m"":-0.03601303323344747,""z_out_m"":2.301}}}}"
