timestamp_utc,timestamp_unix,origin_set,gps_healthy,gps_message_type,gps_time_usec,gps_time_boot_ms,gps_fix_type,gps_satellites_visible,gps_hdop,gps_vdop,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_alt_ellipsoid_m,gps_relative_alt_m,gps_speed_mps,gps_speed_knots,gps_speed_kmph,gps_course_deg,gps_heading_deg,gps_vn_mps,gps_ve_mps,gps_vd_mps,gps_hacc_m,gps_vacc_m,gps_vel_acc_mps,gps_hdg_acc_deg,gps_yaw_deg,of_latitude_deg,of_longitude_deg,of_altitude_m,of_heading_deg,imu_ax_mps2,imu_ay_mps2,of_distance_mm,of_distance_m,of_strength,of_precision,of_distance_status,of_status,of_quality,of_ok,of_raw_vx_cms_at_1m,of_raw_vy_cms_at_1m,of_body_vx_mps,of_body_vy_mps,of_vn_mps,of_ve_mps,of_speed_mps
2026-03-17T09:20:37.804197+00:00,1773739237.804074,True,True,GPS_RAW_INT,92848000,92935,4,21,0.6,0.96,12.8878699,77.6430062,952.35,865.751,0.196,0.04,0.07775375999999999,0.14400000000000002,124.47,124.47,0.07,0.0,0.01,0.69,0.557,0.077,0.0,0.0,12.8878689,77.6430041,1003.0382531251037,337.18044909761807,0.24516625,0.3530394,135,0.135,255,0,1,1,128,True,0,0,-0.0,0.0,0.05585817021045985,0.036191117835911016,0.06655773575981608
2026-03-17T09:20:37.904361+00:00,1773739237.904209,True,True,GPS_RAW_INT,92848000,93035,4,21,0.6,0.96,12.8878699,77.6430062,952.35,865.751,0.195,0.04,0.07775375999999999,0.14400000000000002,124.47,124.47,0.06,0.01,0.01,0.69,0.557,0.077,0.0,0.0,12.8878689,77.6430041,1003.1345188012558,337.1821944414686,0.2353596,0.36284605000000003,134,0.134,255,0,1,1,128,True,0,0,-0.0,0.0,0.05586678211260061,0.03689544076133458,0.06695051077168823
2026-03-17T09:20:38.004910+00:00,1773739238.004620,True,True,GPS_RAW_INT,93048000,93135,4,21,0.6,0.96,12.8878698,77.6430063,952.34,865.74,0.192,0.04,0.07775375999999999,0.14400000000000002,124.47,124.47,0.06,0.01,0.01,0.683,0.555,0.1,0.0,0.0,12.8878689,77.6430041,1003.4764210975025,337.1825918013386,0.24516625,0.3530394,137,0.137,255,0,1,1,127,True,0,0,-0.0,0.0,0.056228280862048154,0.03656412230695942,0.0670712651496873
2026-03-17T09:20:38.104855+00:00,1773739238.104714,True,True,GPS_RAW_INT,93048000,93235,4,21,0.6,0.96,12.8878698,77.6430063,952.34,865.74,0.192,0.04,0.07775375999999999,0.14400000000000002,124.47,124.47,0.05,0.01,0.01,0.683,0.555,0.1,0.0,0.0,12.8878689,77.6430041,1003.153903109616,337.18165503208536,0.24516625,0.34323275,136,0.136,255,0,1,1,127,True,0,0,-0.0,0.0,0.056164911334911485,0.03577787355380581,0.06659244327467333
2026-03-17T09:20:38.205434+00:00,1773739238.205194,True,True,GPS_RAW_INT,93248000,93335,4,21,0.6,0.96,12.8878696,77.6430064,952.33,865.73,0.189,0.09,0.17494595999999998,0.324,124.47,124.47,0.05,0.01,0.01,0.678,0.553,0.129,0.0,0.0,12.8878689,77.6430041,1003.507692343568,337.1796798525239,0.2549729,0.3530394,133,0.133,255,0,1,1,127,True,0,0,-0.0,0.0,0.056970857094612956,0.03565392492795261,0.06720774450063692
2026-03-17T09:20:38.305592+00:00,1773739238.305414,True,True,GPS_RAW_INT,93248000,93435,4,21,0.6,0.96,12.8878696,77.6430064,952.33,865.73,0.188,0.09,0.17494595999999998,0.324,124.47,124.47,0.04,0.02,0.01,0.678,0.553,0.129,0.0,0.0,12.8878689,77.6430041,1003.1489979642869,337.1769147731213,0.24516625,0.36284605000000003,131,0.131,255,0,1,1,127,True,0,0,-0.0,0.0,0.05709680415936707,0.03633357754387219,0.06767698207182181
2026-03-17T09:20:38.406675+00:00,1773739238.406524,True,True,GPS_RAW_INT,93448000,93535,4,21,0.6,0.96,12.8878695,77.6430065,952.31,865.711,0.185,0.03,0.05831532,0.108,124.47,124.47,0.03,0.02,0.01,0.672,0.552,0.104,0.0,0.0,12.8878689,77.6430041,1003.1588082570768,337.17349055639215,0.24516625,0.3530394,131,0.131,255,0,1,1,126,True,0,0,-0.0,0.0,0.057066132837608585,0.03627303626436765,0.06761861191177855
2026-03-17T09:20:38.506853+00:00,1773739238.506658,True,True,GPS_RAW_INT,93448000,93635,4,21,0.6,0.96,12.8878695,77.6430065,952.31,865.711,0.183,0.03,0.05831532,0.108,124.47,124.47,0.03,0.02,0.01,0.672,0.552,0.104,0.0,0.0,12.8878689,77.6430041,1003.3170004067974,337.16941710101923,0.24516625,0.3530394,132,0.132,255,0,1,1,126,True,0,0,-0.0,0.0,0.05689056965776633,0.03613447709406688,0.06739612266923674
2026-03-17T09:20:38.608086+00:00,1773739238.607844,True,True,GPS_RAW_INT,93648000,93735,4,21,0.6,0.96,12.8878695,77.6430066,952.3,865.7,0.18,0.02,0.038876879999999996,0.07200000000000001,124.47,124.47,0.02,0.02,0.01,0.666,0.55,0.132,0.0,0.0,12.8878689,77.6430041,1003.2820507873755,337.16465637294914,0.24516625,0.3530394,129,0.129,255,0,1,1,127,True,0,0,-0.0,0.0,0.05694761810757795,0.03615148080439724,0.0674533970417891
2026-03-17T09:20:38.708199+00:00,1773739238.707992,True,True,GPS_RAW_INT,93648000,93835,4,21,0.6,0.96,12.8878695,77.6430066,952.3,865.7,0.178,0.02,0.038876879999999996,0.07200000000000001,124.47,124.47,0.02,0.02,0.01,0.666,0.55,0.132,0.0,0.0,12.8878689,77.6430041,1003.4905238055799,337.1606102017529,0.2353596,0.36284605000000003,133,0.133,255,0,1,1,127,True,0,0,-0.0,0.0,0.056498945075145926,0.03683877738922875,0.06744795263117709
2026-03-17T09:20:38.808242+00:00,1773739238.808121,True,True,GPS_RAW_INT,93848000,93935,4,21,0.6,0.96,12.8878696,77.6430067,952.27,865.671,0.179,0.05,0.0971922,0.18000000000000002,124.47,124.47,0.01,0.02,0.01,0.66,0.547,0.103,0.0,0.0,12.8878689,77.6430041,1003.2442749378564,337.15577258760163,0.24516625,0.3530394,133,0.133,255,0,1,1,127,True,0,0,-0.0,0.0,0.05656701178426349,0.03648574261374973,0.06731297227338723
2026-03-17T09:20:38.908420+00:00,1773739238.908286,True,True,GPS_RAW_INT,93848000,94035,4,21,0.6,0.96,12.8878696,77.6430067,952.27,865.671,0.18,0.05,0.0971922,0.18000000000000002,124.47,124.47,0.0,0.03,0.01,0.66,0.547,0.103,0.0,0.0,12.8878689,77.6430041,1003.2881822917176,337.1501225823042,0.2353596,0.3530394,130,0.13,255,0,1,1,127,True,0,0,-0.0,0.0,0.056072567004366594,0.03650997455927878,0.06691121739124438
2026-03-17T09:20:39.008699+00:00,1773739239.008460,True,True,GPS_RAW_INT,94048000,94135,4,21,0.6,0.96,12.8878697,77.6430068,952.25,865.65,0.181,0.02,0.038876879999999996,0.07200000000000001,124.47,124.47,0.0,0.03,0.01,0.654,0.545,0.073,0.0,0.0,12.8878689,77.6430041,1003.3617606039137,337.1443678211151,0.24516625,0.3530394,131,0.131,255,0,1,1,127,True,0,0,-0.0,0.0,0.056327764805212975,0.03629232919109916,0.06700709101331365
2026-03-17T09:20:39.109316+00:00,1773739239.109042,True,True,GPS_RAW_INT,94048000,94235,4,21,0.6,0.96,12.8878697,77.6430068,952.25,865.65,0.183,0.02,0.038876879999999996,0.07200000000000001,124.47,124.47,0.0,0.03,0.01,0.654,0.545,0.073,0.0,0.0,12.8878689,77.6430041,1003.1860243412624,337.1386428332336,0.24516625,0.3530394,133,0.133,255,0,1,1,127,True,0,0,-0.0,0.0,0.056540361573357165,0.036192559136806676,0.06713206256117275
2026-03-17T09:20:39.209364+00:00,1773739239.209197,True,True,GPS_RAW_INT,94248000,94335,4,21,0.6,0.96,12.8878699,77.6430068,952.25,865.651,0.184,0.05,0.0971922,0.18000000000000002,124.47,124.47,0.0,0.03,0.01,0.649,0.543,0.117,0.0,0.0,12.8878689,77.6430041,1003.420623599368,337.13242889766866,0.22555295,0.36284605000000003,132,0.132,255,0,1,1,127,True,0,0,-0.0,0.0,0.05573074110137052,0.03710126423859403,0.06695087237527204
2026-03-17T09:20:39.309535+00:00,1773739239.309311,True,True,GPS_RAW_INT,94248000,94435,4,21,0.6,0.96,12.8878699,77.6430068,952.25,865.651,0.186,0.05,0.0971922,0.18000000000000002,124.47,124.47,-0.01,0.03,0.01,0.649,0.543,0.117,0.0,0.0,12.8878689,77.6430041,1003.3265671947865,337.12539743217485,0.2353596,0.3530394,132,0.132,255,0,1,1,128,True,0,0,-0.0,0.0,0.055561450470028986,0.03687062314370045,0.06668221374053401
2026-03-17T09:20:39.409619+00:00,1773739239.409433,True,True,GPS_RAW_INT,94448000,94535,4,21,0.6,0.96,12.8878699,77.6430068,952.25,865.651,0.189,0.01,0.019438439999999998,0.036000000000000004,124.47,124.47,-0.01,0.03,0.01,0.643,0.54,0.117,0.0,0.0,12.8878689,77.6430041,1003.1876260415072,337.1181092091023,0.2353596,0.36284605000000003,131,0.131,255,0,1,1,128,True,0,0,-0.0,0.0,0.05569837617723273,0.03728231241358526,0.06702447260280904
2026-03-17T09:20:39.509763+00:00,1773739239.509532,True,True,GPS_RAW_INT,94448000,94635,4,21,0.6,0.96,12.8878699,77.6430068,952.25,865.651,0.191,0.01,0.019438439999999998,0.036000000000000004,124.47,124.47,-0.01,0.03,0.01,0.643,0.54,0.117,0.0,0.0,12.8878689,77.6430041,1003.1518250329265,337.1114685345718,0.2353596,0.34323275,128,0.128,255,0,1,1,128,True,0,0,-0.0,0.0,0.05531644983141051,0.03642718978657903,0.06623329810373633
2026-03-17T09:20:39.609893+00:00,1773739239.609653,True,True,GPS_RAW_INT,94648000,94735,4,21,0.6,0.96,12.8878701,77.6430069,952.23,865.63,0.191,0.05,0.0971922,0.18000000000000002,124.47,124.47,-0.02,0.03,0.01,0.637,0.538,0.149,0.0,0.0,12.8878689,77.6430041,1003.1876260415072,337.1062409606685,0.24516625,0.3530394,128,0.128,255,0,1,1,128,True,0,0,-0.0,0.0,0.055873060176396025,0.03622517155510334,0.06658875211078699
2026-03-17T09:20:39.710035+00:00,1773739239.709785,True,True,GPS_RAW_INT,94648000,94835,4,21,0.6,0.96,12.8878701,77.6430069,952.23,865.63,0.19,0.05,0.0971922,0.18000000000000002,124.47,124.47,-0.02,0.03,0.01,0.637,0.538,0.149,0.0,0.0,12.8878689,77.6430041,1003.0833918506564,337.1023498315111,0.24516625,0.3530394,128,0.128,255,0,1,1,128,True,0,0,-0.0,0.0,0.05621449889571205,0.036101340039474406,0.06680850723329904
2026-03-17T09:20:39.810164+00:00,1773739239.809919,True,True,GPS_RAW_INT,94848000,94935,4,21,0.6,0.96,12.8878702,77.6430069,952.22,865.62,0.189,0.05,0.0971922,0.18000000000000002,124.47,124.47,-0.03,0.03,0.01,0.633,0.536,0.092,0.0,0.0,12.8878689,77.6430041,1003.0435378558508,337.1002179316364,0.2353596,0.3530394,126,0.126,255,0,1,1,128,True,0,0,-0.0,0.0,0.055871782864093195,0.03625788156030065,0.06660548097306383
2026-03-17T09:20:39.910263+00:00,1773739239.910024,True,True,GPS_RAW_INT,94848000,95035,4,21,0.6,0.96,12.8878702,77.6430069,952.22,865.62,0.186,0.05,0.0971922,0.18000000000000002,124.47,124.47,-0.03,0.03,0.01,0.633,0.536,0.092,0.0,0.0,12.8878689,77.6430041,1003.2152176062582,337.10002801470273,0.24516625,0.3530394,129,0.129,255,0,1,1,128,True,0,0,-0.0,0.0,0.056209950471105746,0.036117647204496985,0.06681349393313203
2026-03-17T09:20:40.010380+00:00,1773739240.010156,True,True,GPS_RAW_INT,95048000,95135,4,21,0.6,0.96,12.8878703,77.6430069,952.2,865.6,0.003,0.14,0.27213816,0.5040000000000001,148.75,148.75,-0.03,0.02,0.01,0.63,0.534,0.174,0.0,0.0,12.8878689,77.6430041,1003.2636562943449,337.10136092523896,0.2353596,0.34323275,128,0.128,255,0,1,1,128,True,0,0,-0.0,0.0,0.055636194053850827,0.035717178777338564,0.0661143172740225
2026-03-17T09:20:40.110354+00:00,1773739240.110244,True,True,GPS_RAW_INT,95048000,95235,4,21,0.6,0.96,12.8878703,77.6430069,952.2,865.6,0.001,0.14,0.27213816,0.5040000000000001,148.75,148.75,-0.04,0.02,0.01,0.63,0.534,0.174,0.0,0.0,12.8878689,77.6430041,1003.3605342947783,337.10396065966256,0.22555295,0.36284605000000003,127,0.127,255,0,1,1,128,True,0,0,-0.0,0.0,0.055193995000483775,0.036804924069830436,0.0663398788052813
2026-03-17T09:20:40.210452+00:00,1773739240.210352,True,True,GPS_RAW_INT,95248000,95335,4,21,0.6,0.96,12.8878703,77.6430069,952.16,865.561,0.0,0.04,0.07775375999999999,0.14400000000000002,148.75,148.75,-0.05,0.02,0.01,0.628,0.534,0.184,0.0,0.0,12.8878689,77.6430041,1003.3580816769046,337.1071021124644,0.24516625,0.3530394,130,0.13,255,0,1,1,128,True,0,0,-0.0,0.0,0.05579706005887483,0.03645500982347388,0.06665042874913306
2026-03-17T09:20:40.310523+00:00,1773739240.310430,True,True,GPS_RAW_INT,95248000,95435,4,21,0.6,0.96,12.8878703,77.6430069,952.16,865.561,-0.002,0.04,0.07775375999999999,0.14400000000000002,148.75,148.75,-0.05,0.02,0.01,0.628,0.534,0.184,0.0,0.0,12.8878689,77.6430041,1003.1048517523559,337.10992590496085,0.2353596,0.34323275,130,0.13,255,0,1,1,128,True,0,0,-0.0,0.0,0.055375890150774605,0.03592175903293326,0.06600652984372665
2026-03-17T09:20:40.410577+00:00,1773739240.410500,True,True,GPS_RAW_INT,95448000,95535,4,21,0.6,0.96,12.8878704,77.6430071,952.14,865.541,-0.003,0.09,0.17494595999999998,0.324,148.75,148.75,-0.05,0.02,0.01,0.624,0.532,0.151,0.0,0.0,12.8878689,77.6430041,1003.2967664033999,337.11232322001456,0.2353596,0.3530394,129,0.129,255,0,1,1,128,True,0,0,-0.0,0.0,0.055351201114124386,0.03614866381318994,0.06610961624646805
2026-03-17T09:20:40.510793+00:00,1773739240.510713,True,True,GPS_RAW_INT,95448000,95635,4,21,0.6,0.96,12.8878704,77.6430071,952.14,865.541,-0.004,0.09,0.17494595999999998,0.324,148.75,148.75,-0.06,0.02,0.01,0.624,0.532,0.151,0.0,0.0,12.8878689,77.6430041,1003.2507801670819,337.1137572263722,0.2353596,0.36284605000000003,130,0.13,255,0,1,1,128,True,0,0,-0.0,0.0,0.05558789901596611,0.03685194101054151,0.06669392830875744
2026-03-17T09:20:40.612209+00:00,1773739240.611942,True,True,GPS_RAW_INT,95648000,95735,4,21,0.6,0.96,12.8878705,77.6430071,952.12,865.521,-0.004,0.08,0.15550751999999998,0.28800000000000003,148.75,148.75,-0.06,0.02,0.01,0.62,0.53,0.143,0.0,0.0,12.8878689,77.6430041,1003.1330562567086,337.1164252326902,0.24516625,0.3530394,128,0.128,255,0,1,1,128,True,0,0,-0.0,0.0,0.0561839569943749,0.03657989770809529,0.06704271727697561
2026-03-17T09:20:40.712613+00:00,1773739240.712461,True,True,GPS_RAW_INT,95648000,95835,4,21,0.6,0.96,12.8878705,77.6430071,952.12,865.521,-0.005,0.08,0.15550751999999998,0.28800000000000003,148.75,148.75,-0.07,0.02,0.01,0.62,0.53,0.143,0.0,0.0,12.8878689,77.6430041,1003.4271218067059,337.12038288727126,0.24516625,0.3530394,131,0.131,255,0,1,1,128,True,0,0,-0.0,0.0,0.05641576702522125,0.03633400899576043,0.06710364355791748
2026-03-17T09:20:40.812933+00:00,1773739240.812754,True,True,GPS_RAW_INT,95848000,95935,4,21,0.6,0.96,12.8878706,77.6430072,952.11,865.511,-0.004,0.01,0.019438439999999998,0.036000000000000004,148.75,148.75,-0.07,0.02,0.01,0.616,0.529,0.172,0.0,0.0,12.8878689,77.6430041,1003.1996489343821,337.1245143435701,0.2353596,0.3530394,131,0.131,255,0,1,1,128,True,0,0,-0.0,0.0,0.05598348904507865,0.036405990240878275,0.06677984105311546
2026-03-17T09:20:40.912921+00:00,1773739240.912837,True,True,GPS_RAW_INT,95848000,96035,4,21,0.6,0.96,12.8878706,77.6430072,952.11,865.511,-0.004,0.01,0.019438439999999998,0.036000000000000004,148.75,148.75,-0.07,0.02,0.01,0.616,0.529,0.172,0.0,0.0,12.8878689,77.6430041,1003.5368745103325,337.12724200175535,0.24516625,0.3530394,128,0.128,255,0,1,1,127,True,0,0,-0.0,0.0,0.05625380560641022,0.03620718096066779,0.0668988086465098
2026-03-17T09:20:41.012987+00:00,1773739241.012908,True,True,GPS_RAW_INT,96048000,96135,4,21,0.6,0.96,12.8878708,77.6430072,952.1,865.5,-0.004,0.04,0.07775375999999999,0.14400000000000002,148.75,148.75,-0.06,0.02,0.01,0.612,0.527,0.096,0.0,0.0,12.8878689,77.6430041,1002.8013512240269,337.1293565253204,0.2353596,0.3530394,130,0.13,255,0,1,1,127,True,0,0,-0.0,0.0,0.05587604912217257,0.03632514780727028,0.06664569925151566
2026-03-17T09:20:41.113052+00:00,1773739241.112976,True,True,GPS_RAW_INT,96048000,96235,4,21,0.6,0.96,12.8878708,77.6430072,952.1,865.5,-0.005,0.04,0.07775375999999999,0.14400000000000002,148.75,148.75,-0.06,0.02,0.01,0.612,0.527,0.096,0.0,0.0,12.8878689,77.6430041,1003.2811952854508,337.1313904108547,0.2353596,0.34323275,132,0.132,255,0,1,1,127,True,0,0,-0.0,0.0,0.05541690056044774,0.03584933310284301,0.06600157234221886
2026-03-17T09:20:41.213123+00:00,1773739241.213044,True,True,GPS_RAW_INT,96248000,96335,4,21,0.6,0.96,12.887871,77.6430073,952.09,865.491,-0.006,0.03,0.05831532,0.108,148.75,148.75,-0.06,0.01,0.01,0.608,0.526,0.132,0.0,0.0,12.8878689,77.6430041,1003.395851678873,337.13294660296583,0.22555295,0.3530394,130,0.13,255,0,1,1,127,True,0,0,-0.0,0.0,0.0548196918809913,0.03634455220358717,0.06577328555580979
2026-03-17T09:20:41.313197+00:00,1773739241.313118,True,True,GPS_RAW_INT,96248000,96435,4,21,0.6,0.96,12.887871,77.6430073,952.09,865.491,-0.006,0.03,0.05831532,0.108,148.75,148.75,-0.06,0.01,0.01,0.608,0.526,0.132,0.0,0.0,12.8878689,77.6430041,1003.262429995879,337.13514821809974,0.2353596,0.3530394,132,0.132,255,0,1,1,127,True,0,0,-0.0,0.0,0.05500750197212501,0.036415608692288784,0.06596909753546153
2026-03-17T09:20:41.413271+00:00,1773739241.413187,True,True,GPS_RAW_INT,96448000,96535,4,21,0.6,0.96,12.8878711,77.6430073,952.07,865.47,-0.005,0.04,0.07775375999999999,0.14400000000000002,148.75,148.75,-0.06,0.01,0.01,0.605,0.524,0.136,0.0,0.0,12.8878689,77.6430041,1003.3155307676026,337.1378436460824,0.2353596,0.3530394,129,0.129,255,0,1,1,127,True,0,0,-0.0,0.0,0.05512078273748125,0.036459591334147896,0.06608783919788634
2026-03-17T09:20:41.513345+00:00,1773739241.513260,True,True,GPS_RAW_INT,96448000,96635,4,21,0.6,0.96,12.8878711,77.6430073,952.07,865.47,-0.005,0.04,0.07775375999999999,0.14400000000000002,148.75,148.75,-0.05,0.01,0.01,0.605,0.524,0.136,0.0,0.0,12.8878689,77.6430041,1003.5368745103325,337.1403754060152,0.24516625,0.3530394,129,0.129,255,0,1,1,128,True,0,0,-0.0,0.0,0.0557411761041077,0.03625551076420609,0.06649466726168807
2026-03-17T09:20:41.613419+00:00,1773739241.613333,True,True,GPS_RAW_INT,96648000,96735,4,21,0.6,0.96,12.8878712,77.6430074,952.06,865.461,-0.004,0.05,0.0971922,0.18000000000000002,148.75,148.75,-0.05,0.01,0.01,0.601,0.523,0.161,0.0,0.0,12.8878689,77.6430041,1003.2063933470598,337.1425588942626,0.24516625,0.3530394,130,0.13,255,0,1,1,128,True,0,0,-0.0,0.0,0.05611855736212709,0.036131829365708586,0.06674429993429425
2026-03-17T09:20:41.713494+00:00,1773739241.713409,True,True,GPS_RAW_INT,96648000,96835,4,21,0.6,0.96,12.8878712,77.6430074,952.06,865.461,-0.004,0.05,0.0971922,0.18000000000000002,148.75,148.75,-0.05,0.01,0.01,0.601,0.523,0.161,0.0,0.0,12.8878689,77.6430041,1003.2940710790015,337.1441431118931,0.24516625,0.3530394,132,0.132,255,0,1,1,128,True,0,0,-0.0,0.0,0.056348699407207055,0.03605738136001084,0.0668977628581482
2026-03-17T09:20:41.813580+00:00,1773739241.813488,True,True,GPS_RAW_INT,96848000,96935,4,21,0.6,0.96,12.8878712,77.6430074,952.04,865.44,-0.002,0.12,0.23326128,0.432,170.62,170.62,-0.05,0.01,0.01,0.599,0.523,0.155,0.0,0.0,12.8878689,77.6430041,1003.2677063746395,337.1453805528024,0.24516625,0.34323275,132,0.132,255,0,1,1,128,True,0,0,-0.0,0.0,0.056256568272005,0.03546140558181422,0.06650047187487232
2026-03-17T09:20:41.913646+00:00,1773739241.913561,True,True,GPS_RAW_INT,96848000,97035,4,21,0.6,0.96,12.8878712,77.6430074,952.04,865.44,-0.001,0.12,0.23326128,0.432,170.62,170.62,-0.05,0.01,0.01,0.599,0.523,0.155,0.0,0.0,12.8878689,77.6430041,1003.2035678262404,337.1463032235065,0.24516625,0.3530394,138,0.138,255,0,1,1,128,True,0,0,-0.0,0.0,0.05643155228587296,0.035649125831291206,0.06674863493681686
2026-03-17T09:20:42.013714+00:00,1773739242.013630,True,True,GPS_RAW_INT,97048000,97135,4,21,0.6,0.96,12.8878713,77.6430075,952.04,865.441,0.0,0.06,0.11663064,0.216,170.62,170.62,-0.05,0.01,0.01,0.596,0.522,0.13,0.0,0.0,12.8878689,77.6430041,1003.5282904614827,337.1466947619922,0.24516625,0.36284605000000003,137,0.137,255,0,1,1,128,True,0,0,-0.0,0.0,0.0567700762605664,0.036314664734327554,0.06739136764747498
