timestamp_utc,timestamp_unix,origin_set,gps_healthy,gps_sentence_type,gps_raw_sentence,gps_talker,gps_fix_time_utc,gps_date_ddmmyy,gps_status,gps_mode,gps_fix_quality,gps_satellites,gps_hdop,gps_pdop,gps_vdop,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_geoid_separation_m,gps_speed_knots,gps_speed_kmph,gps_course_deg,gps_mag_var_deg,gps_nav_mode,state_lat,state_lon,state_baro_alt_m,state_heading_deg,imu_ax_mps2,imu_ay_mps2,flow_distance_mm,flow_distance_m,flow_strength,flow_precision,flow_distance_status,flow_status,flow_quality,flow_ok,flow_raw_vx_cms_at_1m,flow_raw_vy_cms_at_1m,flow_vx_mps,flow_vy_mps,flow_vn_mps,flow_ve_mps,flow_speed_mps
2026-03-16T07:01:01.002928+00:00,1773644461.002807,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7683756125089,77.91393453488735,0.0,0.3530394,163,0.163,255,0,1,1,69,True,-20,0,0.032600000000000004,-0.0,-0.04994847881594059,0.04907529015423816,0.07002310075788654
2026-03-16T07:01:01.103217+00:00,1773644461.103019,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5820668783722,77.91324928821678,0.00980665,0.3530394,163,0.163,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.05138227425994394,0.03499781954599698,0.06216900739997596
2026-03-16T07:01:01.204211+00:00,1773644461.204076,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6882563769111,77.91239429803284,-0.0196133,0.34323275,167,0.167,255,0,1,1,62,True,40,0,-0.06680000000000001,-0.0,-0.05763337229684668,-0.0010360452724560293,0.057642683769178485
2026-03-16T07:01:01.304432+00:00,1773644461.304330,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6085873491502,77.91168780401233,-0.02941995,0.34323275,167,0.167,255,0,1,1,67,True,140,0,-0.23380000000000004,-0.0,-0.0751086549750267,-0.0873961725720686,0.1152362834892049
2026-03-16T07:01:01.404522+00:00,1773644461.404423,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.8348857511545,77.91127609787532,-0.02941995,0.3530394,168,0.168,255,0,1,1,69,True,-20,0,0.033600000000000005,-0.0,-0.06444170989756126,-0.03765750045978172,0.07463793482807456
2026-03-16T07:01:01.508651+00:00,1773644461.508465,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6098130222456,77.91120969660085,-0.02941995,0.3530394,169,0.169,255,0,1,1,66,True,-60,0,0.1014,-0.0,-0.052809050286003814,0.019124854114705263,0.056165432759112954
2026-03-16T07:01:01.608856+00:00,1773644461.608598,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6085873491502,77.91160228430965,-0.0196133,0.3530394,166,0.166,255,0,1,1,65,True,-100,0,0.166,-0.0,-0.039754699145094705,0.07858219810166231,0.08806587286006931
2026-03-16T07:01:01.709231+00:00,1773644461.708993,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7991811116714,77.9124526757385,-0.0196133,0.3530394,166,0.166,255,0,1,1,62,True,-200,0,0.332,-0.0,-0.018337077059710646,0.178217289139184,0.17915817185719796
2026-03-16T07:01:01.809490+00:00,1773644461.809309,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.9045912599514,77.91336808116375,-0.00980665,0.34323275,160,0.16,255,0,1,1,64,True,0,0,-0.0,-0.0,-0.03179516564800138,0.11233348008499981,0.11674649162433488
2026-03-16T07:01:01.909621+00:00,1773644461.909428,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7875370276373,77.91442590096568,-0.0196133,0.3530394,164,0.164,255,0,1,1,66,True,-20,0,0.0328,-0.0,-0.03799642095491501,0.08431166710837248,0.0924780255843307
2026-03-16T07:01:02.010634+00:00,1773644462.010216,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.482343731216,77.91476726688336,-0.0392266,0.3530394,162,0.162,255,0,1,1,71,True,40,0,-0.06480000000000001,-0.0,-0.05012300695816485,0.028715329377745596,0.057765785442601414
2026-03-16T07:01:02.110542+00:00,1773644462.110412,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6087532888964,77.91447970136471,-0.0196133,0.3530394,162,0.162,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.051849586909177604,0.020831463056332423,0.055877808794902686
2026-03-16T07:01:02.210559+00:00,1773644462.210486,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5387242019985,77.91371126223845,0.0,0.3530394,161,0.161,255,0,1,1,71,True,0,0,-0.0,-0.0,-0.05264624267987357,0.01720154580126311,0.05538519699577762
2026-03-16T07:01:02.310644+00:00,1773644462.310560,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5105339314771,77.9124218398805,-0.00980665,0.3530394,161,0.161,255,0,1,1,66,True,20,0,-0.0322,-0.0,-0.055898370555800304,0.002110580357340467,0.0559382014390734
2026-03-16T07:01:02.411245+00:00,1773644462.411137,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6868651637236,77.91126581693038,-0.0196133,0.34323275,163,0.163,255,0,1,1,69,True,0,0,-0.0,-0.0,-0.05485238836284329,0.00451363035476917,0.05503778127875142
2026-03-16T07:01:02.511347+00:00,1773644462.511224,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4455740103789,77.91023138326142,-0.0196133,0.3530394,162,0.162,255,0,1,1,67,True,-60,0,0.09720000000000001,-0.0,-0.046771153143528574,0.043222750372241464,0.0636847463378516
2026-03-16T07:01:02.611421+00:00,1773644462.611303,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6557758593752,77.90943029544349,0.0,0.34323275,161,0.161,255,0,1,1,66,True,0,0,-0.0,-0.0,-0.04897320115395915,0.03072586555713591,0.05781395372659905
2026-03-16T07:01:02.711451+00:00,1773644462.711372,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6331008363842,77.90911299130119,-0.0196133,0.3530394,161,0.161,255,0,1,1,65,True,0,0,-0.0,-0.0,-0.05115286256088301,0.022067212176124087,0.05570975858320215
2026-03-16T07:01:02.811524+00:00,1773644462.811449,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6006204772383,77.90979139369017,-0.0392266,0.3530394,160,0.16,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.0527347600163281,0.01562049731374142,0.05499958954672589
2026-03-16T07:01:02.911594+00:00,1773644462.911520,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6637427701379,77.91025032997743,-0.0196133,0.34323275,164,0.164,255,0,1,1,61,True,200,20,-0.32800000000000007,-0.0328,-0.06716501135478355,-0.11518984083128775,0.13334105962165446
2026-03-16T07:01:03.011687+00:00,1773644463.011596,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5473038634934,77.909921211295,-0.0196133,0.3530394,160,0.16,255,0,1,1,70,True,60,0,-0.096,-0.0,-0.07009601267905197,-0.10352418767715015,0.12502283162572994
2026-03-16T07:01:03.112031+00:00,1773644463.111834,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4025024828311,77.90901959226665,-0.00980665,0.3530394,165,0.165,255,0,1,1,72,True,0,-20,-0.0,0.033,-0.07652907861191849,-0.05645103380566504,0.0950968931717411
2026-03-16T07:01:03.211981+00:00,1773644463.211910,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.8308877832368,77.90832779961073,-0.0196133,0.3530394,164,0.164,255,0,1,1,73,True,0,0,-0.0,-0.0,-0.0679452328474946,-0.031062896885591922,0.07470915760216532
2026-03-16T07:01:03.312047+00:00,1773644463.311977,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.565519869444,77.90804764346484,-0.0196133,0.3530394,164,0.164,255,0,1,1,72,True,20,0,-0.0328,-0.0,-0.06539948553801639,-0.028116244490197125,0.0711871892468705
2026-03-16T07:01:03.412124+00:00,1773644463.412044,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.8059224289642,77.90752090163295,-0.0196133,0.3530394,162,0.162,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.06116625104433793,-0.013795851321188551,0.06270275735958755
2026-03-16T07:01:03.512180+00:00,1773644463.512111,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5716483884448,77.90673533660555,-0.00980665,0.34323275,164,0.164,255,0,1,1,64,True,0,0,-0.0,-0.0,-0.0578765765948029,-0.004607696720202033,0.05805970192310194
2026-03-16T07:01:03.612258+00:00,1773644463.612186,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6752208618498,77.90612344739958,-0.02941995,0.34323275,164,0.164,255,0,1,1,67,True,-20,0,0.0328,-0.0,-0.053439573223904434,0.012347236047836154,0.05484744501227043
2026-03-16T07:01:03.712330+00:00,1773644463.712257,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5845182891604,77.90613402862971,-0.0196133,0.3530394,163,0.163,255,0,1,1,71,True,-140,0,0.22820000000000001,-0.0,-0.03520778373596334,0.09800051278605168,0.10413303290468133
2026-03-16T07:01:03.812432+00:00,1773644463.812331,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7873743729521,77.90666112028623,-0.02941995,0.34323275,163,0.163,255,0,1,1,67,True,-40,0,0.06520000000000001,-0.0,-0.036972225860910826,0.0872584634882681,0.09476805862443116
2026-03-16T07:01:03.912762+00:00,1773644463.912502,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4570456326053,77.90667763906157,-0.0196133,0.3530394,165,0.165,255,0,1,1,68,True,60,0,-0.099,-0.0,-0.051956457037816844,0.018710864405273836,0.05522291077727659
2026-03-16T07:01:04.012775+00:00,1773644464.012611,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.8603053948912,77.90647413627823,0.0,0.3530394,164,0.164,255,0,1,1,73,True,100,0,-0.16400000000000003,-0.0,-0.06614459442225418,-0.04671516337443985,0.08097786030999525
2026-03-16T07:01:04.112755+00:00,1773644464.112684,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5293616749124,77.90565693220316,-0.0196133,0.3530394,165,0.165,255,0,1,1,71,True,-80,0,0.132,-0.0,-0.0508185652894596,0.025274570020792753,0.05675676583293857
2026-03-16T07:01:04.212827+00:00,1773644464.212753,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.621902369521,77.90466556099659,-0.0392266,0.3530394,164,0.164,255,0,1,1,65,True,-20,0,0.0328,-0.0,-0.04984581264065487,0.030101434378461148,0.05822972942963132
2026-03-16T07:01:04.312898+00:00,1773644464.312824,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4006639542781,77.9038295469851,-0.0392266,0.34323275,179,0.179,255,0,1,1,72,True,0,0,-0.0,-0.0,-0.0513528337340863,0.020394478241222883,0.055254395981246825
2026-03-16T07:01:04.412992+00:00,1773644464.412898,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.46930255639,77.90302363898024,-0.0196133,0.34323275,179,0.179,255,0,1,1,64,True,0,0,-0.0,-0.0,-0.05202103799493918,0.01564814161100426,0.05432359275626888
2026-03-16T07:01:04.513064+00:00,1773644464.512973,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4925907481671,77.90241469310467,0.0,0.3530394,178,0.178,255,0,1,1,65,True,20,0,-0.03559999999999999,-0.0,-0.05567623568871469,0.00045758805790322224,0.055678116053760676
2026-03-16T07:01:04.613140+00:00,1773644464.613046,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4306932914479,77.9017213861643,-0.0196133,0.3530394,179,0.179,255,0,1,1,64,True,-40,0,0.0716,-0.0,-0.0493808056615719,0.03096094965108409,0.05828416912921463
2026-03-16T07:01:04.713258+00:00,1773644464.713144,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6511510514341,77.90168241032154,-0.02941995,0.3530394,179,0.179,255,0,1,1,69,True,20,0,-0.0358,-0.0,-0.05446275869060942,0.007959204286052977,0.05504126649213911
2026-03-16T07:01:04.813305+00:00,1773644464.813220,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5930982311062,77.90185136332605,-0.0196133,0.3530394,177,0.177,255,0,1,1,65,True,-20,0,0.0354,-0.0,-0.051603554075184375,0.021711443561986222,0.055984940606700576
2026-03-16T07:01:04.913404+00:00,1773644464.913318,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4055666977584,77.90135216821812,-0.02941995,0.3530394,182,0.182,255,0,1,1,64,True,20,0,-0.036399999999999995,-0.0,-0.05586638961153863,0.0020926045586697507,0.05590556754087375
2026-03-16T07:01:05.013479+00:00,1773644465.013391,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4844505722249,77.90053998078952,-0.0392266,0.3530394,178,0.178,255,0,1,1,68,True,-40,0,0.07119999999999999,-0.0,-0.04977862403078661,0.03063596118962635,0.05845060759659131
2026-03-16T07:01:05.113544+00:00,1773644465.113458,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.8590796595419,77.90001675802455,0.0,0.3530394,177,0.177,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.051394360386529336,0.023186370543108507,0.056382515538975254
2026-03-16T07:01:05.213642+00:00,1773644465.213565,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.762246986912,77.8999717360104,0.00980665,0.34323275,177,0.177,255,0,1,1,62,True,-80,0,0.1416,-0.0,-0.04008268082744856,0.07317637165353325,0.08343502064895253
2026-03-16T07:01:05.313709+00:00,1773644465.313637,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6850265889431,77.89976808841823,0.0,0.3530394,177,0.177,255,0,1,1,69,True,0,0,-0.0,-0.0,-0.04548466437220207,0.04911431083146102,0.06694079639129817
2026-03-16T07:01:05.413788+00:00,1773644465.413714,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.3908584736901,77.89991075366902,-0.0392266,0.3530394,178,0.178,255,0,1,1,68,True,-20,0,0.03559999999999999,-0.0,-0.046365949437195665,0.045702532413651444,0.06510393794720444
2026-03-16T07:01:05.513867+00:00,1773644465.513790,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.621902369521,77.90026847747043,-0.0392266,0.34323275,170,0.17,255,0,1,1,65,True,-180,0,0.306,-0.0,-0.02418471469858647,0.14674331490326623,0.14872289969554514
2026-03-16T07:01:05.613962+00:00,1773644465.613888,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4601098623058,77.90039560795765,0.0,0.3530394,171,0.171,255,0,1,1,68,True,-20,0,0.0342,-0.0,-0.03300023437307316,0.10701065225350029,0.11198345933394506
2026-03-16T07:01:05.714143+00:00,1773644465.714009,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.9718478674266,77.901110265667,0.0,0.3530394,171,0.171,255,0,1,1,70,True,0,0,-0.0,-0.0,-0.041175424156830176,0.06973284281462164,0.08098200368911357
2026-03-16T07:01:05.814213+00:00,1773644465.814111,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7205724209398,77.90087782811611,-0.0196133,0.3530394,171,0.171,255,0,1,1,73,True,-20,0,0.0342,-0.0,-0.04360557218038741,0.05890353919608485,0.07328760369260057
2026-03-16T07:01:05.914264+00:00,1773644465.914186,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7444739914736,77.8998280336163,-0.02941995,0.34323275,170,0.17,255,0,1,1,66,True,0,0,-0.0,-0.0,-0.04742325847337503,0.03853467420827854,0.06110553625139627
2026-03-16T07:01:06.014332+00:00,1773644466.014253,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4887406272863,77.8984502414973,-0.00980665,0.3530394,170,0.17,255,0,1,1,71,True,0,0,-0.0,-0.0,-0.05008363336597827,0.02741626710350716,0.05709660263998709
2026-03-16T07:01:06.114393+00:00,1773644466.114322,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6715437163771,77.89753409214518,-0.0196133,0.34323275,170,0.17,255,0,1,1,66,True,0,0,-0.0,-0.0,-0.05124663589472234,0.019929916133550697,0.054985627645927695
2026-03-16T07:01:06.215128+00:00,1773644466.215023,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5673584247959,77.89686668297747,-0.02941995,0.3530394,170,0.17,255,0,1,1,66,True,0,0,-0.0,-0.0,-0.052750266233504414,0.014910853453904492,0.054817188348449716
2026-03-16T07:01:06.315161+00:00,1773644466.315091,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5348773242324,77.89640781110518,-0.00980665,0.34323275,171,0.171,255,0,1,1,66,True,-40,0,0.0684,-0.0,-0.04712415211918865,0.039018794313264396,0.0611813045187275
2026-03-16T07:01:06.415290+00:00,1773644466.415159,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6415137397784,77.89638643686385,-0.00980665,0.3530394,172,0.172,255,0,1,1,66,True,0,0,-0.0,-0.0,-0.04989557538407377,0.027708856217514656,0.057073191217862425
2026-03-16T07:01:06.515442+00:00,1773644466.515252,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.9277210434966,77.89640582508298,0.0,0.34323275,172,0.172,255,0,1,1,68,True,-20,0,0.03439999999999999,-0.0,-0.048064790929266084,0.03441364045347308,0.05911448871752997
2026-03-16T07:01:06.615445+00:00,1773644466.615325,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6936066071315,77.8962617892272,-0.02941995,0.3530394,171,0.171,255,0,1,1,63,True,-20,0,0.0342,-0.0,-0.04792499205436667,0.036793872357343375,0.06042014487287816
2026-03-16T07:01:06.715658+00:00,1773644466.715424,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4925907481671,77.89604329931285,-0.02941995,0.3530394,170,0.17,255,0,1,1,63,True,0,0,-0.0,-0.0,-0.050644710137579034,0.02518618911452108,0.056561743139968916
2026-03-16T07:01:06.815639+00:00,1773644466.815498,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4274542807809,77.89591795096766,0.0,0.3530394,181,0.181,255,0,1,1,65,True,0,0,-0.0,-0.0,-0.05192215239800531,0.019866062617834593,0.055592898409575785
2026-03-16T07:01:06.915703+00:00,1773644466.915572,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5508114373841,77.89548381898692,0.0,0.3530394,182,0.182,255,0,1,1,69,True,0,0,-0.0,-0.0,-0.052701396948057755,0.016623850905533224,0.05526110439727159
2026-03-16T07:01:07.015914+00:00,1773644467.015682,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5606170566277,77.89514565733407,-0.0392266,0.3530394,181,0.181,255,0,1,1,66,True,-20,0,0.0362,-0.0,-0.050718277904661775,0.02613148511506362,0.05705434451409721
2026-03-16T07:01:07.115987+00:00,1773644467.115774,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.699122336543,77.89551917562528,-0.0392266,0.3530394,179,0.179,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.052471032535282305,0.018102796278667888,0.05550604010759195
2026-03-16T07:01:07.215950+00:00,1773644467.215859,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5495857355716,77.89589423168792,-0.00980665,0.34323275,179,0.179,255,0,1,1,59,True,-20,0,0.0358,-0.0,-0.04964564586877532,0.028508445486697006,0.0572487695745142
2026-03-16T07:01:07.316006+00:00,1773644467.315934,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6839664918889,77.89603193448562,-0.00980665,0.34323275,180,0.18,255,0,1,1,63,True,40,0,-0.072,-0.0,-0.056749852571876126,-0.006310646615708036,0.05709964997824438
2026-03-16T07:01:07.416102+00:00,1773644467.416030,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.8065352761881,77.8958986296343,-0.00980665,0.34323275,180,0.18,255,0,1,1,62,True,40,0,-0.072,-0.0,-0.06108306962751843,-0.027532851167710246,0.06700148721143097
2026-03-16T07:01:07.516182+00:00,1773644467.516105,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5761070603957,77.89578347240143,0.0,0.3530394,181,0.181,255,0,1,1,67,True,20,0,-0.0362,-0.0,-0.06124886943598886,-0.026087747777909013,0.06657322728627933
2026-03-16T07:01:07.616251+00:00,1773644467.616180,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.3193322118683,77.8963117828348,-0.00980665,0.34323275,181,0.181,255,0,1,1,62,True,-40,0,0.0724,-0.0,-0.051998529110501145,0.01554838865451217,0.05427337670909557
2026-03-16T07:01:07.716334+00:00,1773644467.716258,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5705915489239,77.89705979836066,-0.00980665,0.34323275,178,0.178,255,0,1,1,65,True,20,0,-0.03559999999999999,-0.0,-0.05520403276989855,-0.0003114100341045055,0.05520491110643485
2026-03-16T07:01:07.816418+00:00,1773644467.816326,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.5417883660693,77.897526323575,-0.02941995,0.3530394,180,0.18,255,0,1,1,59,True,0,0,-0.0,-0.0,-0.055077399346358503,0.0025702296965006213,0.05513733761663711
2026-03-16T07:01:07.916794+00:00,1773644467.916553,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7043534529906,77.89789374139707,-0.0196133,0.3530394,181,0.181,255,0,1,1,63,True,40,0,-0.0724,-0.0,-0.060825181878196376,-0.02273819024773284,0.06493633841122982
2026-03-16T07:01:08.017244+00:00,1773644468.017164,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.7982746192937,77.89863593541025,0.0,0.3530394,164,0.164,255,0,1,1,70,True,0,0,-0.0,-0.0,-0.05818880538540545,-0.009311922490186406,0.05892918608502776
2026-03-16T07:01:08.117321+00:00,1773644468.117249,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6792276905611,77.89993950371866,-0.0196133,0.3530394,164,0.164,255,0,1,1,70,True,20,0,-0.0328,-0.0,-0.059441016767224415,-0.014860942549296659,0.06127056461119768
2026-03-16T07:01:08.217397+00:00,1773644468.217325,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.4763851649041,77.9012346945209,-0.02941995,0.3530394,163,0.163,255,0,1,1,65,True,-20,0,0.032600000000000004,-0.0,-0.054984924968740176,0.006151975497494286,0.055328010775191956
2026-03-16T07:01:08.317479+00:00,1773644468.317402,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6344917151243,77.90275142711175,-0.02941995,0.3530394,162,0.162,255,0,1,1,62,True,0,0,-0.0,-0.0,-0.05494276030708239,0.006507609935242267,0.055326809931811285
2026-03-16T07:01:08.417584+00:00,1773644468.417480,True,False,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,972.6977739482321,77.90434205515822,-0.0196133,0.3530394,161,0.161,255,0,1,1,61,True,20,0,-0.0322,-0.0,-0.05742840088117258,-0.004986506694368259,0.05764448348959025
