timestamp_utc,timestamp_unix,origin_set,gps_healthy,gps_message_type,gps_time_usec,gps_time_boot_ms,gps_fix_type,gps_satellites_visible,gps_hdop,gps_vdop,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_alt_ellipsoid_m,gps_relative_alt_m,gps_speed_mps,gps_speed_knots,gps_speed_kmph,gps_course_deg,gps_heading_deg,gps_vn_mps,gps_ve_mps,gps_vd_mps,gps_hacc_m,gps_vacc_m,gps_vel_acc_mps,gps_hdg_acc_deg,gps_yaw_deg,of_latitude_deg,of_longitude_deg,of_altitude_m,of_heading_deg,imu_ax_mps2,imu_ay_mps2,of_distance_mm,of_distance_m,of_strength,of_precision,of_distance_status,of_status,of_quality,of_ok,of_raw_vx_cms_at_1m,of_raw_vy_cms_at_1m,of_body_vx_mps,of_body_vy_mps,of_vn_mps,of_ve_mps,of_speed_mps
2026-03-16T14:02:53.013201+00:00,1773669773.013124,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,171,0.171,255,0,1,1,64,True,60,0,-0.10260000000000001,-0.0,-0.040906951792379055,0.0,0.040906951792379055
2026-03-16T14:02:53.113280+00:00,1773669773.113198,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,174,0.174,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.02493273721564089,0.0,0.02493273721564089
2026-03-16T14:02:53.213346+00:00,1773669773.213270,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,171,0.171,255,0,1,1,60,True,0,0,-0.0,-0.0,-0.015196583896291119,0.0,0.015196583896291119
2026-03-16T14:02:53.313415+00:00,1773669773.313338,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,174,0.174,255,0,1,1,63,True,0,0,-0.0,-0.0,-0.009262442591731732,0.0,0.009262442591731732
2026-03-16T14:02:53.413495+00:00,1773669773.413411,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,171,0.171,255,0,1,1,57,True,20,0,-0.0342,-0.0,-0.01900042950845495,0.0,0.01900042950845495
2026-03-16T14:02:53.513566+00:00,1773669773.513487,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,171,0.171,255,0,1,1,61,True,0,0,-0.0,-0.0,-0.011580796852430193,0.0,0.011580796852430193
2026-03-16T14:02:53.613643+00:00,1773669773.613560,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,173,0.173,255,0,1,1,61,True,0,0,-0.0,-0.0,-0.007058528339874335,0.0,0.007058528339874335
2026-03-16T14:02:53.713798+00:00,1773669773.713691,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,173,0.173,255,0,1,1,66,True,0,0,-0.0,-0.0,-0.004301817282052287,0.0,0.004301817282052287
2026-03-16T14:02:53.813855+00:00,1773669773.813773,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,172,0.172,255,0,1,1,61,True,0,0,-0.0,-0.0,-0.0026218519869419393,0.0,0.0026218519869419393
2026-03-16T14:02:53.913918+00:00,1773669773.913841,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,172,0.172,255,0,1,1,71,True,0,0,-0.0,-0.0,-0.0015980138148295928,0.0,0.0015980138148295928
2026-03-16T14:02:54.014032+00:00,1773669774.013928,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,168,0.168,255,0,1,1,64,True,-100,0,0.168,-0.0,0.0646319461044118,0.0,0.0646319461044118
2026-03-16T14:02:54.114082+00:00,1773669774.114002,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,172,0.172,255,0,1,1,68,True,60,0,-0.10319999999999999,-0.0,-0.0009067821672855553,0.0,0.0009067821672855553
2026-03-16T14:02:54.214359+00:00,1773669774.214273,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,169,0.169,255,0,1,1,68,True,0,0,-0.0,-0.0,-0.0005525179541643855,0.0,0.0005525179541643855
2026-03-16T14:02:54.314429+00:00,1773669774.314350,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,170,0.17,255,0,1,1,68,True,80,0,-0.136,-0.0,-0.05345408838822432,0.0,0.05345408838822432
2026-03-16T14:02:54.414506+00:00,1773669774.414427,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,168,0.168,255,0,1,1,67,True,0,0,-0.0,-0.0,-0.03257883582638385,0.0,0.03257883582638385
2026-03-16T14:02:54.514582+00:00,1773669774.514504,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,168,0.168,255,0,1,1,66,True,-60,0,0.1008,-0.0,0.01950711388565364,0.0,0.01950711388565364
2026-03-16T14:02:54.614656+00:00,1773669774.614577,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,171,0.171,255,0,1,1,68,True,0,0,-0.0,-0.0,0.011889558231911453,0.0,0.011889558231911453
2026-03-16T14:02:54.714732+00:00,1773669774.714653,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,168,0.168,255,0,1,1,70,True,0,0,-0.0,-0.0,0.0072466732600384096,0.0,0.0072466732600384096
2026-03-16T14:02:54.814796+00:00,1773669774.814719,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,168,0.168,255,0,1,1,69,True,-20,0,0.033600000000000005,-0.0,0.01753741464843648,0.0,0.01753741464843648
2026-03-16T14:02:54.914863+00:00,1773669774.914785,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,167,0.167,255,0,1,1,68,True,0,0,-0.0,-0.0,0.010689265689476993,0.0,0.010689265689476993
2026-03-16T14:02:55.014928+00:00,1773669775.014851,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,169,0.169,255,0,1,1,65,True,0,0,-0.0,-0.0,0.006515251510022567,0.0,0.006515251510022567
2026-03-16T14:02:55.114995+00:00,1773669775.114918,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,171,0.171,255,0,1,1,62,True,-20,0,0.0342,-0.0,0.01732579482650117,0.0,0.01732579482650117
2026-03-16T14:02:55.216394+00:00,1773669775.216262,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,174,0.174,255,0,1,1,65,True,40,0,-0.0696,-0.0,-0.01672052678268736,0.0,0.01672052678268736
2026-03-16T14:02:55.316440+00:00,1773669775.316358,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,179,0.179,255,0,1,1,63,True,40,0,-0.0716,-0.0,-0.03817583096425645,0.0,0.03817583096425645
2026-03-16T14:02:55.416534+00:00,1773669775.416439,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,181,0.181,255,0,1,1,68,True,20,0,-0.0362,-0.0,-0.03740392709476102,0.0,0.03740392709476102
2026-03-16T14:02:55.516583+00:00,1773669775.516507,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,180,0.18,255,0,1,1,64,True,20,0,-0.036,-0.0,-0.03685561316444965,0.0,0.03685561316444965
2026-03-16T14:02:55.616673+00:00,1773669775.616582,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,178,0.178,255,0,1,1,69,True,20,0,-0.03559999999999999,-0.0,-0.036365269689970496,0.0,0.036365269689970496
2026-03-16T14:02:55.716740+00:00,1773669775.716658,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,179,0.179,255,0,1,1,66,True,0,0,-0.0,-0.0,-0.022164335443194925,0.0,0.022164335443194925
2026-03-16T14:02:55.816810+00:00,1773669775.816732,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,178,0.178,255,0,1,1,67,True,-20,0,0.03559999999999999,-0.0,0.0003927403392759328,0.0,0.0003927403392759328
2026-03-16T14:02:55.916889+00:00,1773669775.916809,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,178,0.178,255,0,1,1,61,True,-80,20,0.14239999999999997,-0.03559999999999999,0.05584674333975577,-0.013901842141969663,0.05755102046529496
2026-03-16T14:02:56.016981+00:00,1773669776.016890,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,178,0.178,255,0,1,1,68,True,-40,0,0.07119999999999999,-0.0,0.06184227963275393,-0.008473091685557724,0.06242003550854164
2026-03-16T14:02:56.117042+00:00,1773669776.116964,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,178,0.178,255,0,1,1,68,True,-20,0,0.03559999999999999,-0.0,0.05159465695465286,-0.005164345352324672,0.051852474282201674
2026-03-16T14:02:56.217121+00:00,1773669776.217042,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,179,0.179,255,0,1,1,70,True,-20,0,0.0358,-0.0,0.04542680788603721,-0.0031476568757850204,0.04553572903251477
2026-03-16T14:02:56.317229+00:00,1773669776.317147,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,179,0.179,255,0,1,1,72,True,-40,0,0.0716,-0.0,0.055648176168540855,-0.0019184082608562439,0.05568123383277601
2026-03-16T14:02:56.417312+00:00,1773669776.417223,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,179,0.179,255,0,1,1,74,True,80,0,-0.1432,-0.0,-0.022004175902055,-0.0011692491960987948,0.022035219554412334
2026-03-16T14:02:56.517376+00:00,1773669776.517297,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,166,0.166,255,0,1,1,69,True,20,0,-0.0332,-0.0,-0.026376178456327583,-0.0007126539131429473,0.026385804243190262
2026-03-16T14:02:56.617449+00:00,1773669776.617372,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,164,0.164,255,0,1,1,71,True,120,0,-0.1968,-0.0,-0.09292669368615432,-0.00043436250604607217,0.09292770883986655
2026-03-16T14:02:56.717516+00:00,1773669776.717439,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,164,0.164,255,0,1,1,68,True,40,0,-0.0656,-0.0,-0.08225582258088712,-0.00026474717064503474,0.08225624863512039
2026-03-16T14:02:56.817642+00:00,1773669776.817555,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,166,0.166,255,0,1,1,71,True,0,0,-0.0,-0.0,-0.050132084334293954,-0.00016135426124990864,0.050132343999641435
2026-03-16T14:02:56.917820+00:00,1773669776.917742,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,164,0.164,255,0,1,1,68,True,20,0,-0.0328,-0.0,-0.043361889898006004,-9.832665875757494e-05,0.043362001379763565
2026-03-16T14:02:57.017890+00:00,1773669777.017810,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,166,0.166,255,0,1,1,69,True,100,0,-0.166,-0.0,-0.09125651037861823,-5.99265399005236e-05,0.0912565300549667
2026-03-16T14:02:57.118019+00:00,1773669777.117893,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,165,0.165,255,0,1,1,66,True,-40,0,0.066,-0.0,-0.029844776167309052,-3.652405734693162e-05,0.029844798516383778
2026-03-16T14:02:57.218090+00:00,1773669777.217972,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,165,0.165,255,0,1,1,72,True,40,0,-0.066,-0.0,-0.043963775984724125,-2.2261024115581157e-05,0.043963781620649976
2026-03-16T14:02:57.318170+00:00,1773669777.318051,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,166,0.166,255,0,1,1,73,True,0,0,-0.0,-0.0,-0.026795607797552527,-1.3567935374346221e-05,0.02679561123260912
2026-03-16T14:02:57.418244+00:00,1773669777.418130,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,164,0.164,255,0,1,1,75,True,-20,0,0.0328,-0.0,-0.003523175498847647,-8.269577507012867e-06,0.003523185203986942
2026-03-16T14:02:57.518324+00:00,1773669777.518209,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,166,0.166,255,0,1,1,68,True,-40,0,0.0664,-0.0,0.023782182833276665,-5.040265115615784e-06,0.0237821833673797
2026-03-16T14:02:57.618428+00:00,1773669777.618302,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,166,0.166,255,0,1,1,65,True,40,0,-0.0664,-0.0,-0.0114355960947428,-3.0719501225253066e-06,0.01143559650735257
2026-03-16T14:02:57.718500+00:00,1773669777.718382,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,173,0.173,255,0,1,1,63,True,0,0,-0.0,-0.0,-0.006969869706332507,-1.8723197217674319e-06,0.006969869957813612
2026-03-16T14:02:57.818597+00:00,1773669777.818472,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,173,0.173,255,0,1,1,66,True,20,0,-0.0346,-0.0,-0.01775990582029275,-1.1411470056047164e-06,0.017759905856954444
2026-03-16T14:02:57.918730+00:00,1773669777.918611,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,948.2,0.0,0.0,0.0,174,0.174,255,0,1,1,70,True,0,0,-0.0,-0.0,-0.010823499043920411,-6.954543368142531e-07,0.010823499066263311
