timestamp_utc,timestamp_unix,origin_set,gps_healthy,gps_sentence_type,gps_raw_sentence,gps_talker,gps_fix_time_utc,gps_date_ddmmyy,gps_status,gps_mode,gps_fix_quality,gps_satellites,gps_hdop,gps_pdop,gps_vdop,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_geoid_separation_m,gps_speed_knots,gps_speed_kmph,gps_course_deg,gps_heading_deg,gps_mag_var_deg,gps_nav_mode,of_latitude_deg,of_longitude_deg,of_altitude_m,of_heading_deg,imu_ax_mps2,imu_ay_mps2,of_distance_mm,of_distance_m,of_strength,of_precision,of_distance_status,of_status,of_quality,of_ok,of_raw_vx_cms_at_1m,of_raw_vy_cms_at_1m,of_body_vx_mps,of_body_vy_mps,of_vn_mps,of_ve_mps,of_speed_mps
2026-03-16T07:32:22.223896+00:00,1773646342.223772,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,983.0153121374956,16.29484419204971,0.04903325,0.04903325,173,0.173,255,0,1,1,109,True,0,0,-0.0,-0.0,0.00031871622128355065,0.000582022745744086,0.0006635740397821107
2026-03-16T07:32:22.324262+00:00,1773646342.323950,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.833783352143,16.289356126020266,0.0588399,0.04903325,171,0.171,255,0,1,1,111,True,0,0,-0.0,-0.0,0.00206104109018246,0.003114884791480882,0.0037350231109886593
2026-03-16T07:32:22.424110+00:00,1773646342.424035,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.9343597515198,16.284025590334352,0.0588399,0.04903325,169,0.169,255,0,1,1,110,True,0,0,-0.0,-0.0,0.003516952705090922,0.005258880681627286,0.006326514234034334
2026-03-16T07:32:22.524178+00:00,1773646342.524105,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.9374261192172,16.279818912562348,0.04903325,0.04903325,163,0.163,255,0,1,1,111,True,0,0,-0.0,-0.0,0.004041574033714627,0.006691890353089444,0.007817654198528347
2026-03-16T07:32:22.624253+00:00,1773646342.624179,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.9000164901621,16.276927346227694,0.04903325,0.06864655,159,0.159,255,0,1,1,111,True,0,0,-0.0,-0.0,0.004111541072920541,0.008830683657816498,0.009740931365056422
2026-03-16T07:32:22.724321+00:00,1773646342.724248,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.9877146680707,16.274322402195708,0.0588399,0.04903325,161,0.161,255,0,1,1,110,True,0,0,-0.0,-0.0,0.005090583703697802,0.009218458587668274,0.010530623019409088
2026-03-16T07:32:22.824624+00:00,1773646342.824402,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.9877146680707,16.27168920452374,0.0588399,0.0588399,157,0.157,255,0,1,1,108,True,0,0,-0.0,-0.0,0.005534626432556039,0.010055502181002155,0.011478031793826287
2026-03-16T07:32:22.924778+00:00,1773646342.924565,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.9907810502324,16.269008400173902,0.0588399,0.04903325,158,0.158,255,0,1,1,110,True,0,0,-0.0,-0.0,0.005978394094595221,0.010000957478912985,0.011651624197738124
2026-03-16T07:32:23.025001+00:00,1773646343.024792,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,982.9588907163651,16.266302525249102,0.0588399,0.04903325,159,0.159,255,0,1,1,111,True,0,0,-0.0,-0.0,0.006252115240053321,0.009972654990165496,0.0117704202358191
2026-03-16T07:32:23.125650+00:00,1773646343.125129,True,False,,,,,,,,,,,,,,,,,,,,,,,12.9716,77.5946,983.0238980306161,16.263732537756084,0.0588399,0.0588399,158,0.158,255,0,1,1,110,True,0,0,-0.0,-0.0,0.006253595861926192,0.01053425647768612,0.012250633483292707
