timestamp_utc,timestamp_unix,origin_set,gps_healthy,gps_sentence_type,gps_raw_sentence,gps_talker,gps_fix_time_utc,gps_date_ddmmyy,gps_status,gps_mode,gps_fix_quality,gps_satellites,gps_hdop,gps_pdop,gps_vdop,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_geoid_separation_m,gps_speed_knots,gps_speed_kmph,gps_course_deg,gps_heading_deg,gps_mag_var_deg,gps_nav_mode,of_latitude_deg,of_longitude_deg,of_altitude_m,of_heading_deg,imu_ax_mps2,imu_ay_mps2,of_distance_mm,of_distance_m,of_strength,of_precision,of_distance_status,of_status,of_quality,of_ok,of_raw_vx_cms_at_1m,of_raw_vy_cms_at_1m,of_body_vx_mps,of_body_vy_mps,of_vn_mps,of_ve_mps,of_speed_mps
2026-03-16T11:57:25.410527+00:00,1773662245.410383,True,True,GPGSV,"$GPGSV,5,5,17,49,08,266,43,1*52",GP,115725.20,160326,A,A,1,12,0.57,1.14,0.99,12.887816666666668,77.64302816666667,948.3,-86.6,0.027,0.051,,,,3,12.887817833333335,77.6430275,1005.0082195669801,16.365487801116444,0.0,-0.0784532,167,0.167,255,0,1,1,132,True,0,0,-0.0,-0.0,-0.005816349009990321,-0.014727301566489052,0.015834245395228857
2026-03-16T11:57:25.510639+00:00,1773662245.510529,True,True,GNGLL,"$GNGLL,1253.26900,N,07738.58169,E,115725.20,A,A*70",GN,115725.20,160326,A,A,1,12,0.57,1.14,0.99,12.887816666666668,77.64302816666667,948.3,-86.6,0.027,0.051,,,,3,12.887817833333335,77.6430275,1004.9864788482531,16.360657484100784,-0.00980665,-0.06864655,168,0.168,255,0,1,1,133,True,0,0,-0.0,-0.0,-0.0029376648298991,-0.013158801161670928,0.013482726826025151
2026-03-16T11:57:25.610795+00:00,1773662245.610653,True,True,GQGSV,"$GQGSV,1,1,02,02,10,136,23,03,22,070,38,1*6E",GQ,115725.40,160326,A,A,1,12,0.57,1.14,0.99,12.887817,77.64302816666667,948.3,-86.6,0.074,0.137,,,,3,12.887817833333335,77.6430275,1005.0174211277204,16.356282151032076,0.0,-0.08825985,167,0.167,255,0,1,1,134,True,0,0,-0.0,-0.0,-0.000273655265918862,-0.01318500816851142,0.013187847724639453
2026-03-16T11:57:25.710871+00:00,1773662245.710753,True,True,GNGSA,"$GNGSA,A,3,02,05,13,15,27,34,,,,,,,1.14,0.57,0.99,3*06",GN,115725.60,160326,A,A,1,12,0.57,1.14,0.99,12.887817166666666,77.64302833333333,948.3,-86.6,0.056,0.104,,,,3,12.887817833333335,77.6430275,1004.8938530493654,16.35265460161986,-0.00980665,-0.0784532,168,0.168,255,0,1,1,134,True,0,0,-0.0,-0.0,0.0006066524840128074,-0.012795894111802934,0.012810266716849884
2026-03-16T11:57:25.813971+00:00,1773662245.813802,True,True,GPGSV,"$GPGSV,1,1,01,25,40,222,,0*55",GP,115725.60,160326,A,A,1,12,0.57,1.14,0.99,12.887817166666666,77.64302833333333,948.3,-86.6,0.056,0.104,,,,3,12.887817833333335,77.6430275,1004.990772777903,16.349542967705247,0.0,-0.0784532,169,0.169,255,0,1,1,133,True,0,0,-0.0,-0.0,0.0017488188193658693,-0.012470227305356572,0.012592256998260037
2026-03-16T11:57:25.914022+00:00,1773662245.913905,True,True,GNGLL,"$GNGLL,1253.26903,N,07738.58170,E,115725.60,A,A*7F",GN,115725.60,160326,A,A,1,12,0.57,1.14,0.99,12.887817166666666,77.64302833333333,948.3,-86.6,0.056,0.104,,,,3,12.887817833333335,77.6430275,1004.8030682362896,16.34633398552421,0.0,-0.0784532,168,0.168,255,0,1,1,135,True,0,0,-0.0,-0.0,0.002408889258672997,-0.012172633697688165,0.012408696893656625
2026-03-16T11:57:26.017776+00:00,1773662246.017642,True,True,GNGLL,"$GNGLL,1253.26905,N,07738.58170,E,115725.80,A,A*77",GN,115725.80,160326,A,A,1,12,0.57,1.14,0.99,12.887817500000002,77.64302833333333,948.3,-86.6,0.006,0.01,,,,3,12.887817833333335,77.6430275,1004.916549366812,16.34286883655892,0.0,-0.0784532,170,0.17,255,0,1,1,132,True,0,0,-0.0,-0.0,0.0028462981406356014,-0.012103912101340012,0.012434070180851919
2026-03-16T11:57:26.117864+00:00,1773662246.117735,True,True,GNGLL,"$GNGLL,1253.26905,N,07738.58170,E,115725.80,A,A*77",GN,115725.80,160326,A,A,1,12,0.57,1.14,0.99,12.887817500000002,77.64302833333333,948.3,-86.6,0.006,0.01,,,,3,12.887817833333335,77.6430275,1004.8312850593893,16.33978409009518,0.0,-0.0784532,165,0.165,255,0,1,1,136,True,-20,0,0.033,-0.0,0.015484928606354925,-0.008303906473997338,0.01757093841184369
2026-03-16T11:57:26.218036+00:00,1773662246.217847,True,True,GAGSV,"$GAGSV,2,2,07,15,33,334,41,27,32,296,39,34,28,034,41,7*4D",GA,115726.00,160326,A,A,1,12,0.57,1.14,0.99,12.887817666666669,77.64302816666667,948.4,-86.6,0.05,0.093,,,,3,12.887817833333335,77.6430275,1004.9490603875889,16.337294394746834,0.0,-0.0784532,169,0.169,255,0,1,1,136,True,0,0,-0.0,-0.0,0.01077475154266888,-0.00964619937396782,0.014461826757660409
2026-03-16T11:57:26.318062+00:00,1773662246.317938,True,True,GAGSV,"$GAGSV,2,2,07,15,33,334,41,27,32,296,39,34,28,034,41,7*4D",GA,115726.00,160326,A,A,1,12,0.57,1.14,0.99,12.887817666666669,77.64302816666667,948.4,-86.6,0.05,0.093,,,,3,12.887817833333335,77.6430275,1004.8202436854203,16.33477587452262,0.0,-0.0784532,167,0.167,255,0,1,1,138,True,20,0,-0.033400000000000006,-0.0,-0.004612909410384593,-0.01413874452355959,0.01487222343601995
2026-03-16T11:57:26.418521+00:00,1773662246.418396,True,True,GPGSV,"$GPGSV,4,4,16,40,59,240,47,41,74,157,38,42,32,101,34,49,08,266,43,1*60",GP,115726.20,160326,A,A,1,12,0.57,1.14,0.99,12.887818000000001,77.64302816666667,948.4,-86.6,0.057,0.106,,,,3,12.887817833333335,77.6430275,1004.7061501206655,16.331767861459582,0.0,-0.06864655,163,0.163,255,0,1,1,136,True,0,0,-0.0,-0.0,-0.0016284747017842093,-0.012642062331630717,0.012746515988739332
2026-03-16T11:57:26.521732+00:00,1773662246.521616,True,True,GPGSV,"$GPGSV,4,1,16,05,26,026,39,10,10,234,37,11,06,076,22,12,25,178,35,1*63",GP,115726.40,160326,A,A,1,12,0.57,1.14,0.99,12.887818166666667,77.64302816666667,948.4,-86.6,0.056,0.104,,,,3,12.887817833333335,77.6430275,1005.0521148086077,16.327866636774957,0.0,-0.0784532,157,0.157,255,0,1,1,136,True,20,0,-0.031400000000000004,-0.0,-0.011466555305004162,-0.015853632737965105,0.01956577526071988
2026-03-16T11:57:26.621848+00:00,1773662246.621719,True,True,GQGSV,"$GQGSV,1,1,02,02,10,136,24,03,22,070,38,1*69",GQ,115726.40,160326,A,A,1,12,0.57,1.14,0.99,12.887818166666667,77.64302816666667,948.4,-86.6,0.056,0.104,,,,3,12.887817833333335,77.6430275,1004.8742238386769,16.323488104242585,0.0,-0.0784532,158,0.158,255,0,1,1,134,True,0,0,-0.0,-0.0,-0.00563277539528286,-0.014229275281990519,0.015303608519051
2026-03-16T11:57:26.721952+00:00,1773662246.721829,True,True,GNGSA,"$GNGSA,A,3,05,10,11,12,13,15,18,20,23,24,29,41,1.14,0.57,0.99,1*04",GN,115726.60,160326,A,A,1,12,0.57,1.14,0.99,12.887818333333334,77.64302816666667,948.4,-86.6,0.056,0.104,,,,3,12.887817833333335,77.6430275,1004.8861462382145,16.31998902473174,0.0,-0.06864655,158,0.158,255,0,1,1,136,True,0,0,-0.0,-0.0,-0.0022544548902986676,-0.012682934915970416,0.012881746967516986
2026-03-16T11:57:26.822077+00:00,1773662246.821943,True,True,GAGSV,"$GAGSV,2,1,07,02,23,169,26,05,22,060,41,08,27,181,23,13,07,287,40,7*70",GA,115726.60,160326,A,A,1,12,0.57,1.14,0.99,12.887818333333334,77.64302816666667,948.4,-86.6,0.056,0.104,,,,3,12.887817833333335,77.6430275,1004.9358342176218,16.316552780322866,0.0,-0.08825985,157,0.157,255,0,1,1,135,True,0,0,-0.0,-0.0,0.00013890760508542444,-0.012894518702678643,0.012895266879614392
2026-03-16T11:57:26.925224+00:00,1773662246.925086,True,True,GPGSV,"$GPGSV,4,3,16,23,41,256,37,24,13,157,32,29,61,355,42,36,35,258,36,1*63",GP,115726.80,160326,A,A,1,12,0.57,1.14,0.99,12.8878185,77.64302816666667,948.4,-86.6,0.062,0.116,,,,3,12.887817833333335,77.6430275,1004.9864788482531,16.31340488819768,0.0,-0.0784532,159,0.159,255,0,1,1,136,True,0,0,-0.0,-0.0,0.0014630051061520983,-0.012532505667656521,0.012617610005483207
2026-03-16T11:57:27.025450+00:00,1773662247.025220,True,True,GPGSV,"$GPGSV,4,3,16,23,41,256,37,24,13,157,32,29,61,355,42,36,35,258,36,1*63",GP,115726.80,160326,A,A,1,12,0.57,1.14,0.99,12.8878185,77.64302816666667,948.4,-86.6,0.062,0.116,,,,3,12.887817833333335,77.6430275,1004.7180675353418,16.311629806900612,0.0,-0.0784532,158,0.158,255,0,1,1,135,True,-20,0,0.0316,-0.0,0.014109814244815664,-0.008735349254746956,0.016594974679872556
2026-03-16T11:57:27.129741+00:00,1773662247.129619,True,True,GNGLL,"$GNGLL,1253.26911,N,07738.58169,E,115726.80,A,A*79",GN,115726.80,160326,A,A,1,12,0.57,1.14,0.99,12.8878185,77.64302816666667,948.4,-86.6,0.062,0.116,,,,3,12.887817833333335,77.6430275,1004.818669085783,16.31101303736847,0.0,-0.0784532,158,0.158,255,0,1,1,134,True,0,0,-0.0,-0.0,0.009929686799860084,-0.010042247349377344,0.014122514357202541
2026-03-16T11:57:27.233744+00:00,1773662247.233627,True,True,GBGSV,"$GBGSV,1,1,02,23,15,253,,42,56,039,,0*7B",GB,115727.00,160326,A,A,1,12,0.57,1.14,0.99,12.887818666666666,77.64302816666667,948.4,-86.6,0.051,0.095,,,,3,12.887817833333335,77.6430275,1004.3635155661032,16.31141003692545,0.0,-0.08825985,157,0.157,255,0,1,1,133,True,0,0,-0.0,-0.0,0.007557981940390222,-0.011391759846765697,0.013670964977559118
2026-03-16T11:57:27.334272+00:00,1773662247.334177,True,True,GNGSA,"$GNGSA,A,3,05,10,11,12,13,15,18,20,23,24,29,41,1.14,0.57,0.99,1*04",GN,115727.20,160326,A,A,1,12,0.57,1.14,0.99,12.887819000000002,77.64302816666667,948.5,-86.6,0.062,0.115,,,,3,12.887817833333335,77.6430275,1004.800879721921,16.311723261472423,0.0,-0.0784532,157,0.157,255,0,1,1,135,True,0,0,-0.0,-0.0,0.005933734072715721,-0.01151264713209501,0.01295184326780721
2026-03-16T11:57:27.438106+00:00,1773662247.437958,True,True,GPGSV,"$GPGSV,1,1,02,21,03,039,,25,40,222,,0*6C",GP,115727.20,160326,A,A,1,12,0.57,1.14,0.99,12.887819000000002,77.64302816666667,948.5,-86.6,0.062,0.115,,,,3,12.887817833333335,77.6430275,1004.7950939295101,16.311630627602028,0.0,-0.0784532,158,0.158,255,0,1,1,135,True,0,0,-0.0,-0.0,0.004975090668924577,-0.011696736260080113,0.012710828702405414
2026-03-16T11:57:27.538270+00:00,1773662247.538085,True,True,GPGSV,"$GPGSV,4,2,16,13,35,076,40,15,66,108,40,18,22,316,38,20,44,073,43,1*6A",GP,115727.40,160326,A,A,1,12,0.57,1.14,0.99,12.887819166666668,77.64302816666667,948.5,-86.6,0.019,0.036,,,,3,12.887817833333335,77.6430275,1004.8141095934388,16.309705588174552,-0.00980665,-0.0784532,157,0.157,255,0,1,1,136,True,0,0,-0.0,-0.0,0.0037922566338589687,-0.011860372143811054,0.012451892939097115
2026-03-16T11:57:27.640039+00:00,1773662247.639394,True,True,GQGSV,"$GQGSV,1,1,03,04,28,064,,07,32,101,,08,69,134,,0*5C",GQ,115727.40,160326,A,A,1,12,0.57,1.14,0.99,12.887819166666668,77.64302816666667,948.5,-86.6,0.019,0.036,,,,3,12.887817833333335,77.6430275,1004.7748514837762,16.30599080484808,0.0,-0.08825985,157,0.157,255,0,1,1,135,True,0,0,-0.0,-0.0,0.0038304965809369275,-0.012423782795452361,0.013000887777576868
2026-03-16T11:57:27.740471+00:00,1773662247.739764,True,True,GAGSV,"$GAGSV,2,2,07,15,33,334,41,27,32,296,39,34,28,034,41,7*4D",GA,115727.60,160326,A,A,1,12,0.57,1.14,0.99,12.887819333333335,77.64302816666667,948.5,-86.6,0.049,0.092,,,,3,12.887817833333335,77.6430275,1004.7671413502952,16.30108555595882,0.0,-0.0784532,154,0.154,255,0,1,1,134,True,0,0,-0.0,-0.0,0.003676244040462048,-0.012160359893104045,0.012703901879928314
2026-03-16T11:57:27.840014+00:00,1773662247.839875,True,True,GAGSV,"$GAGSV,2,2,07,15,33,334,41,27,32,296,39,34,28,034,41,7*4D",GA,115727.60,160326,A,A,1,12,0.57,1.14,0.99,12.887819333333335,77.64302816666667,948.5,-86.6,0.049,0.092,,,,3,12.887817833333335,77.6430275,1004.5567388733942,16.296508796577996,0.0,-0.0784532,155,0.155,255,0,1,1,135,True,0,0,-0.0,-0.0,0.003581741407175916,-0.011999036138713757,0.012522209859527081
2026-03-16T11:57:27.940075+00:00,1773662247.939965,True,True,GPGSV,"$GPGSV,4,3,16,23,41,256,38,24,13,157,32,29,61,355,42,36,35,258,35,1*6F",GP,115727.80,160326,A,A,1,12,0.57,1.14,0.99,12.8878195,77.64302816666667,948.5,-86.6,0.064,0.119,,,,3,12.887817833333335,77.6430275,1004.8579284708147,16.292128583042768,0.0,-0.0784532,152,0.152,255,0,1,1,134,True,0,0,-0.0,-0.0,0.003524836614304624,-0.011904271923053364,0.012415158604526126
2026-03-16T11:57:28.040617+00:00,1773662248.040455,True,True,GPGSV,"$GPGSV,4,3,16,23,41,256,38,24,13,157,32,29,61,355,42,36,35,258,35,1*6F",GP,115727.80,160326,A,A,1,12,0.57,1.14,0.99,12.8878195,77.64302816666667,948.5,-86.6,0.064,0.119,,,,3,12.887817833333335,77.6430275,1004.7398873449042,16.287746266588556,0.0,-0.0784532,154,0.154,255,0,1,1,136,True,0,0,-0.0,-0.0,0.003493518241818171,-0.011859365657019994,0.012363220595492972
2026-03-16T11:57:28.140779+00:00,1773662248.140686,True,True,GPGSV,"$GPGSV,4,1,16,05,26,026,39,10,10,234,37,11,06,076,23,12,25,178,35,1*62",GP,115728.00,160326,A,A,1,12,0.57,1.14,0.99,12.887819666666667,77.64302816666667,948.5,-86.6,0.053,0.099,,,,3,12.887817833333335,77.6430275,1005.010673315776,16.282803787963985,0.0,-0.0784532,154,0.154,255,0,1,1,136,True,0,0,-0.0,-0.0,0.003471337112524605,-0.011822844103304286,0.012321924526624386
2026-03-16T11:57:28.244055+00:00,1773662248.243945,True,True,GQGSV,"$GQGSV,1,1,02,02,10,136,25,03,22,070,38,1*68",GQ,115728.00,160326,A,A,1,12,0.57,1.14,0.99,12.887819666666667,77.64302816666667,948.5,-86.6,0.053,0.099,,,,3,12.887817833333335,77.6430275,1004.6855562505158,16.281554695690716,0.0,-0.0784532,153,0.153,255,0,1,1,136,True,0,0,-0.0,-0.0,0.0034825181020765577,-0.01188568581318162,0.012385372807507964
2026-03-16T11:57:28.344440+00:00,1773662248.344317,True,True,GNGSA,"$GNGSA,A,3,02,05,13,15,27,34,,,,,,,1.14,0.57,0.99,3*06",GN,115728.20,160326,A,A,1,12,0.57,1.14,0.99,12.887819833333333,77.64302816666667,948.5,-86.6,0.031,0.058,,,,3,12.887817833333335,77.6430275,1004.868703129327,16.278025287022786,0.0,-0.08825985,154,0.154,255,0,1,1,136,True,0,0,-0.0,-0.0,0.0036276583721444457,-0.012398636109787132,0.012918439636732722
2026-03-16T11:57:28.445402+00:00,1773662248.445150,True,True,GAGSV,"$GAGSV,2,1,07,02,23,169,27,05,22,060,41,08,27,181,24,13,07,287,40,7*76",GA,115728.20,160326,A,A,1,12,0.57,1.14,0.99,12.887819833333333,77.64302816666667,948.5,-86.6,0.031,0.058,,,,3,12.887817833333335,77.6430275,1004.945108749085,16.276705950701114,0.0,-0.0784532,155,0.155,255,0,1,1,135,True,-20,0,0.031,-0.0,0.015211981210522474,-0.008757281838990128,0.017552616829316223
2026-03-16T11:57:28.546126+00:00,1773662248.545810,True,True,GPGSV,"$GPGSV,5,2,17,13,35,076,39,15,66,108,39,18,22,316,38,20,44,073,42,1*6B",GP,115728.40,160326,A,A,1,12,0.57,1.14,0.99,12.88782,77.643028,948.5,-86.6,0.117,0.216,,,,3,12.887817833333335,77.6430275,1005.0521148086077,16.27423239499882,0.0,-0.0784532,157,0.157,255,0,1,1,135,True,0,0,-0.0,-0.0,0.010603205736848555,-0.009941705996583939,0.014534974716883794
2026-03-16T11:57:28.646852+00:00,1773662248.646683,True,True,GNGLL,"$GNGLL,1253.26920,N,07738.58168,E,115728.40,A,A*78",GN,115728.40,160326,A,A,1,12,0.57,1.14,0.99,12.88782,77.643028,948.5,-86.6,0.117,0.216,,,,3,12.887817833333335,77.6430275,1004.9984745544809,16.271178705513762,0.0,-0.0784532,153,0.153,255,0,1,1,138,True,0,0,-0.0,-0.0,0.007799903429867539,-0.010670302427957879,0.01321718001009834
2026-03-16T11:57:28.749554+00:00,1773662248.749421,True,True,GAGSV,"$GAGSV,2,2,07,15,33,334,39,27,32,296,37,34,28,034,38,7*42",GA,115728.60,160326,A,A,1,12,0.57,1.14,0.99,12.88782,77.64302816666667,948.5,-86.6,0.015,0.028,,,,3,12.887817833333335,77.6430275,1004.822697323142,16.269342964514692,0.0,-0.08825985,153,0.153,255,0,1,1,136,True,0,0,-0.0,-0.0,0.006272687778964809,-0.011753345386829931,0.013322452467713701
2026-03-16T11:57:28.849672+00:00,1773662248.849510,True,True,GAGSV,"$GAGSV,2,2,07,15,33,334,39,27,32,296,37,34,28,034,38,7*42",GA,115728.60,160326,A,A,1,12,0.57,1.14,0.99,12.88782,77.64302816666667,948.5,-86.6,0.015,0.028,,,,3,12.887817833333335,77.6430275,1004.945108749085,16.267448350857194,0.0,-0.0784532,153,0.153,255,0,1,1,136,True,0,0,-0.0,-0.0,0.005154735075414381,-0.011737265776786906,0.012819309716698495
2026-03-16T11:57:28.949826+00:00,1773662248.949627,True,True,GPGSV,"$GPGSV,5,4,17,36,35,258,34,40,59,240,46,41,74,157,37,42,32,101,33,1*62",GP,115728.80,160326,A,A,1,12,0.57,1.14,0.99,12.887820166666666,77.64302816666667,948.5,-86.6,0.018,0.033,,,,3,12.887817833333335,77.6430275,1004.9402015612651,16.265099026669873,0.0,-0.0784532,157,0.157,255,0,1,1,135,True,0,0,-0.0,-0.0,0.004479430218462957,-0.01174112991177111,0.012566599646967566
2026-03-16T11:57:29.050102+00:00,1773662249.049805,True,True,GPGSV,"$GPGSV,5,4,17,36,35,258,34,40,59,240,46,41,74,157,37,42,32,101,33,1*62",GP,115728.80,160326,A,A,1,12,0.57,1.14,0.99,12.887820166666666,77.64302816666667,948.5,-86.6,0.018,0.033,,,,3,12.887817833333335,77.6430275,1005.0193302252123,16.26268305545642,0.0,-0.0784532,158,0.158,255,0,1,1,135,True,0,0,-0.0,-0.0,0.004069949474004456,-0.01174979240122559,0.012434713916807566
2026-03-16T11:57:29.153850+00:00,1773662249.153639,True,True,GPGSV,"$GPGSV,5,1,17,05,26,026,38,10,10,234,36,11,06,076,23,12,25,178,34,1*63",GP,115729.00,160326,A,A,1,12,0.57,1.14,0.99,12.887820333333332,77.64302816666667,948.6,-86.6,0.034,0.063,,,,3,12.887817833333335,77.6430275,1004.9377479681601,16.260014232099707,0.0,-0.0784532,157,0.157,255,0,1,1,134,True,0,0,-0.0,-0.0,0.003848195240849101,-0.011858197092112839,0.012466974167258352
2026-03-16T11:57:29.256040+00:00,1773662249.255780,True,True,GQGSV,"$GQGSV,1,1,02,02,10,136,24,03,22,070,37,1*66",GQ,115729.00,160326,A,A,1,12,0.57,1.14,0.99,12.887820333333332,77.64302816666667,948.6,-86.6,0.034,0.063,,,,3,12.887817833333335,77.6430275,1004.9530829338468,16.257481667572563,0.0,-0.0784532,160,0.16,255,0,1,1,135,True,0,0,-0.0,-0.0,0.003693150815435216,-0.011853306471672839,0.012415322680339444
2026-03-16T11:57:29.356066+00:00,1773662249.355908,True,True,GNGSA,"$GNGSA,A,3,05,10,11,12,13,15,18,20,23,24,29,41,1.14,0.57,0.99,1*04",GN,115729.20,160326,A,A,1,12,0.57,1.14,0.99,12.887820500000002,77.64302816666667,948.6,-86.6,0.069,0.128,,,,3,12.887817833333335,77.6430275,1004.7291945047831,16.25519467936141,0.0,-0.06864655,159,0.159,255,0,1,1,134,True,0,0,-0.0,-0.0,0.003416657037436805,-0.011223525283400773,0.01173205289361597
2026-03-16T11:57:29.456362+00:00,1773662249.456169,True,True,GPGSV,"$GPGSV,1,1,01,25,40,222,,0*55",GP,115729.20,160326,A,A,1,12,0.57,1.14,0.99,12.887820500000002,77.64302816666667,948.6,-86.6,0.069,0.128,,,,3,12.887817833333335,77.6430275,1004.7653843880694,16.25328904952596,0.0,-0.06864655,159,0.159,255,0,1,1,136,True,0,0,-0.0,-0.0,0.0032531595194270836,-0.010856708878163361,0.011333630244719924
2026-03-16T11:57:29.556596+00:00,1773662249.556409,True,True,GQGSV,"$GQGSV,1,1,03,04,28,064,,07,32,101,,08,69,134,,0*5C",GQ,115729.40,160326,A,A,1,12,0.57,1.14,0.99,12.887820666666668,77.643028,948.6,-86.6,0.079,0.146,,,,3,12.887817833333335,77.6430275,1004.9110998230044,16.252154255647042,0.0,-0.08825985,157,0.157,255,0,1,1,135,True,0,0,-0.0,-0.0,0.003489706523581402,-0.011786517543632902,0.0122922759254376
