timestamp_utc,timestamp_unix,origin_set,gps_healthy,gps_sentence_type,gps_raw_sentence,gps_talker,gps_fix_time_utc,gps_date_ddmmyy,gps_status,gps_mode,gps_fix_quality,gps_satellites,gps_hdop,gps_pdop,gps_vdop,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_geoid_separation_m,gps_speed_knots,gps_speed_kmph,gps_course_deg,gps_heading_deg,gps_mag_var_deg,gps_nav_mode,of_latitude_deg,of_longitude_deg,of_altitude_m,of_heading_deg,imu_ax_mps2,imu_ay_mps2,of_distance_mm,of_distance_m,of_strength,of_precision,of_distance_status,of_status,of_quality,of_ok,of_raw_vx_cms_at_1m,of_raw_vy_cms_at_1m,of_body_vx_mps,of_body_vy_mps,of_vn_mps,of_ve_mps,of_speed_mps
2026-03-16T12:04:37.667703+00:00,1773662677.667545,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9323086766886,6.851288632626677,0.0588399,0.0,162,0.162,255,0,1,1,115,True,0,0,-0.0,-0.0,0.0005590404914248073,6.716914071125185e-05,0.0005630612440191369
2026-03-16T12:04:37.771394+00:00,1773662677.771092,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.893058127565,6.8520326032291905,0.0588399,0.0,167,0.167,255,0,1,1,115,True,0,0,-0.0,-0.0,0.0029504626738135757,0.00035453591311020177,0.002971687349512401
2026-03-16T12:04:37.871246+00:00,1773662677.871169,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.796772202836,6.85236669719751,0.04903325,0.0,167,0.167,255,0,1,1,115,True,0,0,-0.0,-0.0,0.004336908852501327,0.0005211541825792486,0.004368109439668862
2026-03-16T12:04:37.971312+00:00,1773662677.971238,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9034840413547,6.852321006338798,0.0588399,-0.00980665,165,0.165,255,0,1,1,113,True,0,0,-0.0,-0.0,0.006073958887690817,0.0001470314512655214,0.006075738211692428
2026-03-16T12:04:38.071380+00:00,1773662678.071308,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.860553869977,6.851826573554206,0.0588399,0.0,166,0.166,255,0,1,1,114,True,0,0,-0.0,-0.0,0.007178710591558977,0.0005116004620719061,0.0071969174505584835
2026-03-16T12:04:38.171450+00:00,1773662678.171379,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8004519045929,6.850209885486777,0.04903325,0.0,162,0.162,255,0,1,1,116,True,0,0,-0.0,-0.0,0.007312454835247063,0.0006655911990710422,0.007342683934489416
2026-03-16T12:04:38.271820+00:00,1773662678.271539,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.7207253019127,6.848581811976317,0.04903325,0.0,164,0.164,255,0,1,1,117,True,0,0,-0.0,-0.0,0.00741588252634052,0.0007612832253978428,0.007454855182614535
2026-03-16T12:04:38.371801+00:00,1773662678.371657,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.5612737873628,6.847614997982532,0.04903325,0.0,166,0.166,255,0,1,1,117,True,0,0,-0.0,-0.0,0.007485356514069224,0.0008201579724577649,0.007530154131390977
2026-03-16T12:04:38.471907+00:00,1773662678.471770,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8746594796874,6.846801644948016,0.04903325,0.0,166,0.166,255,0,1,1,115,True,0,0,-0.0,-0.0,0.007530503874392946,0.0008562949493945462,0.007579032236546153
2026-03-16T12:04:38.572969+00:00,1773662678.572861,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.6360930634596,6.846370847972139,0.04903325,0.0,165,0.165,255,0,1,1,115,True,0,0,-0.0,-0.0,0.0075768556626800735,0.0008805922012229949,0.007627855816541229
2026-03-16T12:04:38.673206+00:00,1773662678.673053,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1004.0745930624078,6.846135559490392,0.04903325,0.0,165,0.165,255,0,1,1,113,True,0,0,-0.0,-0.0,0.0075850142876085205,0.0008929421313095106,0.00763739401845243
2026-03-16T12:04:38.773233+00:00,1773662678.773139,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.7274713772345,6.846173200359544,0.04903325,0.00980665,168,0.168,255,0,1,1,115,True,0,0,-0.0,-0.0,0.007519226842684152,0.001494300798591566,0.007666270748441726
2026-03-16T12:04:38.873579+00:00,1773662678.873295,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8149243974851,6.847128195814662,0.0588399,0.0,166,0.166,255,0,1,1,115,True,0,0,-0.0,-0.0,0.008147302456260434,0.0013386855058018167,0.008256549896732362
2026-03-16T12:04:38.973538+00:00,1773662678.973397,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.799838620887,6.849151138266393,0.0588399,0.0,166,0.166,255,0,1,1,114,True,0,0,-0.0,-0.0,0.008529035922896036,0.0012438932802926086,0.008619264717295098
2026-03-16T12:04:39.073771+00:00,1773662679.073562,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.693127763065,6.851938176774411,0.0588399,0.0,166,0.166,255,0,1,1,116,True,0,0,-0.0,-0.0,0.008763371257292174,0.0011864977756969083,0.008843328149790006
2026-03-16T12:04:39.178585+00:00,1773662679.178321,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.6790223804031,6.854837623209789,0.04903325,0.0,166,0.166,255,0,1,1,114,True,0,0,-0.0,-0.0,0.008389257665727151,0.001088999452570909,0.008459643254278604
2026-03-16T12:04:39.278559+00:00,1773662679.278437,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9151365446387,6.856312987543731,0.0588399,0.0,165,0.165,255,0,1,1,114,True,0,0,-0.0,-0.0,0.008654504433748954,0.0010894116180859073,0.008722801423132413
2026-03-16T12:04:39.378783+00:00,1773662679.378571,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.724404978862,6.856762165916848,0.04903325,0.0,166,0.166,255,0,1,1,113,True,0,0,-0.0,-0.0,0.00823706981379246,0.0010201554180482347,0.00830000218037707
2026-03-16T12:04:39.478854+00:00,1773662679.478677,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1004.0436752969182,6.8559585741707565,0.04903325,0.0,166,0.166,255,0,1,1,115,True,0,0,-0.0,-0.0,0.007987222031134597,0.0009784764355811842,0.008046933074757708
2026-03-16T12:04:39.579001+00:00,1773662679.578768,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8439951332643,6.853864672426596,0.0588399,0.0,167,0.167,255,0,1,1,113,True,0,0,-0.0,-0.0,0.008430494702707816,0.0010245527136992188,0.008492523134824714
2026-03-16T12:04:39.679073+00:00,1773662679.678918,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8268231356844,6.850834969532968,0.0588399,0.0,171,0.171,255,0,1,1,113,True,0,0,-0.0,-0.0,0.00870282261167473,0.001052704639653544,0.008766259662400211
2026-03-16T12:04:39.779290+00:00,1773662679.779077,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.7744488501568,6.8475384511262405,0.04903325,0.0,172,0.172,255,0,1,1,111,True,0,0,-0.0,-0.0,0.008274713461511055,0.0009983143324725908,0.008334717414317804
2026-03-16T12:04:39.879436+00:00,1773662679.879197,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1004.0298223509293,6.845340885347127,0.04903325,0.0,171,0.171,255,0,1,1,113,True,0,0,-0.0,-0.0,0.008013155523830636,0.0009649732732073909,0.008071049180069591
2026-03-16T12:04:39.980521+00:00,1773662679.980175,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.6790223804031,6.843531416330222,0.04903325,0.0,169,0.169,255,0,1,1,111,True,0,0,-0.0,-0.0,0.007869094438967635,0.0009463975524574345,0.007925800629380529
2026-03-16T12:04:40.080341+00:00,1773662680.080265,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.829029546592,6.841958250349876,0.04903325,0.0,172,0.172,255,0,1,1,115,True,0,0,-0.0,-0.0,0.007761897997395296,0.0009326679539213426,0.007817731770420428
2026-03-16T12:04:40.180512+00:00,1773662680.180356,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8114910170813,6.839851820065576,0.04903325,0.0,171,0.171,255,0,1,1,114,True,0,0,-0.0,-0.0,0.007699118318912761,0.000924496335797109,0.007754425598554695
2026-03-16T12:04:40.280529+00:00,1773662680.280433,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.7370397613563,6.838278038069802,0.04903325,0.0,172,0.172,255,0,1,1,113,True,0,0,-0.0,-0.0,0.007661553632268888,0.0009195170819352821,0.007716535214984985
2026-03-16T12:04:40.380595+00:00,1773662680.380513,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9418713745846,6.8381717547893,0.0588399,0.0,170,0.17,255,0,1,1,114,True,0,0,-0.0,-0.0,0.00823303175306383,0.0009877531184705468,0.008292072603999893
2026-03-16T12:04:40.480662+00:00,1773662680.480579,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8832455116284,6.839533757763604,0.04903325,0.0,169,0.169,255,0,1,1,115,True,0,0,-0.0,-0.0,0.007987303896684336,0.0009581777439588204,0.008044571345137464
2026-03-16T12:04:40.580735+00:00,1773662680.580648,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1004.114457544129,6.8411232753713875,0.0588399,0.0,172,0.172,255,0,1,1,113,True,0,0,-0.0,-0.0,0.00843155199225458,0.001011500065229312,0.008492008088788604
2026-03-16T12:04:40.680803+00:00,1773662680.680720,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9175897047594,6.842501772205708,0.04903325,0.0,171,0.171,255,0,1,1,112,True,0,0,-0.0,-0.0,0.008108541348296347,0.0009728362562724233,0.008166691691165382
2026-03-16T12:04:40.780881+00:00,1773662680.780796,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9418713745846,6.843633764591857,0.04903325,0.0,171,0.171,255,0,1,1,114,True,0,0,-0.0,-0.0,0.007911706965990035,0.0009493350521167265,0.00796845933395363
2026-03-16T12:04:40.880959+00:00,1773662680.880872,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.6904318899044,6.845226963428274,0.0588399,-0.00980665,164,0.164,255,0,1,1,114,True,0,0,-0.0,-0.0,0.008456925007498494,0.0004124807806109942,0.008466978267175773
2026-03-16T12:04:40.981103+00:00,1773662680.981019,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8584664363447,6.8465376964167035,0.0588399,0.0,163,0.163,255,0,1,1,112,True,0,0,-0.0,-0.0,0.008719517621883917,0.0006794875467928123,0.008745952828856937
2026-03-16T12:04:41.081162+00:00,1773662681.081088,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8829972364981,6.846476744307552,0.04903325,0.0,166,0.166,255,0,1,1,114,True,0,0,-0.0,-0.0,0.008283597809892254,0.0007706352602555315,0.008319367246395657
2026-03-16T12:04:41.181234+00:00,1773662681.181158,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9480041149742,6.844952879766026,0.0588399,0.0,166,0.166,255,0,1,1,112,True,0,0,-0.0,-0.0,0.008612053356243293,0.0008974240896918348,0.008658685408740785
2026-03-16T12:04:41.281298+00:00,1773662681.281225,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9112077226474,6.8433324956111505,0.04903325,0.0,163,0.163,255,0,1,1,112,True,0,0,-0.0,-0.0,0.008218426440706996,0.0009033339995595958,0.008267922682032785
2026-03-16T12:04:41.381395+00:00,1773662681.381295,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.7796002771606,6.8422749837463925,0.04903325,0.0,166,0.166,255,0,1,1,113,True,0,0,-0.0,-0.0,0.007978602598635207,0.0009068918189859441,0.008029978343575536
2026-03-16T12:04:41.481443+00:00,1773662681.481369,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.6900613740315,6.841960246960241,0.0588399,0.0,165,0.165,255,0,1,1,117,True,0,0,-0.0,-0.0,0.008426397239711253,0.0009803116924950112,0.008483229423742815
2026-03-16T12:04:41.581571+00:00,1773662681.581501,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8979644387342,6.842317782902171,0.0588399,-0.00980665,165,0.165,255,0,1,1,116,True,0,0,-0.0,-0.0,0.008771904349961675,0.0004310489420685431,0.00878248877684082
2026-03-16T12:04:41.682013+00:00,1773662681.681921,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9850518171834,6.843601300316152,0.04903325,0.0,164,0.164,255,0,1,1,115,True,0,0,-0.0,-0.0,0.008321605015451145,0.0006199938793570955,0.008344669103303132
2026-03-16T12:04:41.783122+00:00,1773662681.783048,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.8374940688141,6.84623662193377,0.0588399,0.0,166,0.166,255,0,1,1,114,True,0,0,-0.0,-0.0,0.008657221642173769,0.0008087477246908195,0.008694915723795974
2026-03-16T12:04:41.883191+00:00,1773662681.883119,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.7301665044497,6.849422169357126,0.04903325,0.0,165,0.165,255,0,1,1,115,True,0,0,-0.0,-0.0,0.008240460394610193,0.0008490401198046394,0.008284084538449438
2026-03-16T12:04:41.983263+00:00,1773662681.983191,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.6320393393955,6.852690289961345,0.0588399,0.0,165,0.165,255,0,1,1,112,True,0,0,-0.0,-0.0,0.008583727123515168,0.0009454759160117383,0.00863564103229912
2026-03-16T12:04:42.083387+00:00,1773662682.083289,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.7329908964086,6.855401152105742,0.0392266,0.0,166,0.166,255,0,1,1,114,True,0,0,-0.0,-0.0,0.0076069325098322114,0.0008618231755342758,0.007655596736703819
2026-03-16T12:04:42.183430+00:00,1773662682.183357,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.866073454284,6.8573233263338125,0.04903325,0.0,160,0.16,255,0,1,1,114,True,0,0,-0.0,-0.0,0.007605383852354245,0.0008823221763110611,0.007656393143279738
2026-03-16T12:04:42.283507+00:00,1773662682.283428,True,False,,,,,,,,,,,,,,,,,,,,,,,12.887817833333335,77.6430275,1003.9316953858086,6.85958330863167,0.0588399,0.0,160,0.16,255,0,1,1,113,True,0,0,-0.0,-0.0,0.008198588419627825,0.0009664087831767742,0.008255349660108692
